season,player_id,player,pos,team,grp,group,is_rookie,norm_name,adp_half_ppr,adp_overall_rank,adp_pos_rank,pred,sleeper,y,model
2024,00-0037306,John FitzPatrick,TE,ATL,vet,veteran,0,john fitzpatrick,609.8,736.0,149.0,8.7,,0.7,lightgbm
2024,00-0024243,Marcedes Lewis,TE,CHI,vet,veteran,0,marcedes lewis,433.5,412.0,66.0,14.1,,0.7,lightgbm
2024,00-0032134,C.J. Uzomah,TE,PHI,vet,veteran,0,cj uzomah,454.5,440.0,72.0,20.2,,0.0,lightgbm
2024,00-0037112,Jake Tonges,TE,SF,vet,veteran,0,jake tonges,547.0,597.0,114.0,0.4,,0.0,lightgbm
2024,00-0038643,Brayden Willis,TE,SF,vet,veteran,0,brayden willis,663.0,881.0,175.0,1.4,,0.0,lightgbm
2024,00-0037031,Nikola Kalinic,TE,LA,vet,veteran,0,nikola kalinic,493.5,507.0,95.0,1.3,,0.0,lightgbm
2024,00-0037755,Jelani Woods,TE,IND,vet,veteran,0,jelani woods,265.5,232.0,34.0,6.5,,0.0,lightgbm
2025,00-0037744,Trey McBride,TE,ARI,vet,veteran,0,trey mcbride,29.5,29.0,2.0,145.2,196.4,252.9,lightgbm
2025,00-0038996,Tucker Kraft,TE,GB,vet,veteran,0,tucker kraft,103.5,104.0,11.0,108.3,123.5,101.2,lightgbm
2025,00-0039338,Brock Bowers,TE,LV,vet,veteran,0,brock bowers,22.6,22.0,1.0,138.7,200.3,144.2,lightgbm
2025,00-0033288,George Kittle,TE,SF,vet,veteran,0,george kittle,37.7,37.0,3.0,155.6,172.5,133.0,lightgbm
2025,00-0036970,Kyle Pitts,TE,ATL,vet,veteran,0,kyle pitts,119.6,118.0,13.0,104.4,111.8,166.8,lightgbm
2025,00-0034351,Dallas Goedert,TE,PHI,vet,veteran,0,dallas goedert,151.2,140.0,16.0,59.5,117.7,155.1,lightgbm
2025,00-0039065,Sam LaPorta,TE,DET,vet,veteran,0,sam laporta,49.0,49.0,4.0,134.5,146.9,86.9,lightgbm
2025,00-0030506,Travis Kelce,TE,KC,vet,veteran,0,travis kelce,63.9,64.0,5.0,97.4,137.9,155.20000000000002,lightgbm
2025,00-0038041,Jake Ferguson,TE,DAL,vet,veteran,0,jake ferguson,143.2,133.0,15.0,34.3,113.5,147.1,lightgbm
2025,00-0031610,Darren Waller,TE,MIA,vet,veteran,0,darren waller,211.6,180.0,23.0,68.5,95.0,76.7,lightgbm
2025,00-0036040,Juwan Johnson,TE,NO,vet,veteran,0,juwan johnson,269.6,271.0,41.0,87.0,93.5,141.4,lightgbm
2025,00-0030061,Zach Ertz,TE,WAS,vet,veteran,0,zach ertz,173.1,153.0,18.0,101.8,98.4,101.4,lightgbm
2025,00-0038933,Dalton Kincaid,TE,BUF,vet,veteran,0,dalton kincaid,123.7,121.0,14.0,75.8,112.5,106.6,lightgbm
2025,00-0038935,Brenton Strange,TE,JAX,vet,veteran,0,brenton strange,199.4,171.0,22.0,64.8,95.0,95.0,lightgbm
2025,00-0034383,Dalton Schultz,TE,HOU,vet,veteran,0,dalton schultz,250.0,220.0,29.0,66.5,76.0,136.70000000000002,lightgbm
2025,00-0033090,Hunter Henry,TE,NE,vet,veteran,0,hunter henry,193.3,165.0,20.0,95.2,104.9,148.8,lightgbm
2025,00-0039847,Theo Johnson,TE,NYG,vet,veteran,0,theo johnson,266.6,263.0,38.0,21.5,90.5,105.3,lightgbm
2025,00-0034753,Mark Andrews,TE,BAL,vet,veteran,0,mark andrews,71.7,71.0,7.0,145.0,138.0,107.0,lightgbm
2025,00-0039793,AJ Barner,TE,SEA,vet,veteran,0,aj barner,622.6,989.0,189.0,59.7,59.6,121.3,lightgbm
2025,00-0036244,Colby Parkinson,TE,LA,vet,veteran,0,colby parkinson,695.0,1724.0,333.0,30.1,21.0,108.3,lightgbm
2025,00-0035229,T.J. Hockenson,TE,MIN,vet,veteran,0,tj hockenson,66.6,66.0,6.0,76.5,139.0,87.3,lightgbm
2025,00-0033885,David Njoku,TE,CLE,vet,veteran,0,david njoku,92.8,92.0,10.0,103.8,125.0,69.8,lightgbm
2025,00-0038129,Cade Otton,TE,TB,vet,veteran,0,cade otton,243.6,208.0,28.0,100.1,93.2,92.7,lightgbm
2025,00-0037809,Chig Okonkwo,TE,TEN,vet,veteran,0,chig okonkwo,185.4,160.0,19.0,50.6,112.6,96.0,lightgbm
2025,00-0036894,Pat Freiermuth,TE,PIT,vet,veteran,0,pat freiermuth,230.0,194.0,25.0,112.6,88.5,93.1,lightgbm
