season,week,team,head_coach,game_id
2014,14,MIA,Joe Philbin,2014_14_BAL_MIA
2014,14,MIN,Mike Zimmer,2014_14_NYJ_MIN
2014,14,NE,Bill Belichick,2014_14_NE_SD
2014,14,NO,Sean Payton,2014_14_CAR_NO
2014,14,NYG,Tom Coughlin,2014_14_NYG_TEN
2014,14,NYJ,Rex Ryan,2014_14_NYJ_MIN
2014,14,PHI,Chip Kelly,2014_14_SEA_PHI
2014,14,PIT,Mike Tomlin,2014_14_PIT_CIN
2014,14,SEA,Pete Carroll,2014_14_SEA_PHI
2014,14,SF,Jim Harbaugh,2014_14_SF_OAK
2014,14,TB,Lovie Smith,2014_14_TB_DET
2014,14,TEN,Ken Whisenhunt,2014_14_NYG_TEN
2014,14,WAS,Jay Gruden,2014_14_STL_WAS
2014,15,ARI,Bruce Arians,2014_15_ARI_STL
2014,15,ATL,Mike Smith,2014_15_PIT_ATL
2014,15,BAL,John Harbaugh,2014_15_JAX_BAL
2014,15,BUF,Doug Marrone,2014_15_GB_BUF
2014,15,CAR,Ron Rivera,2014_15_TB_CAR
2014,15,CHI,Marc Trestman,2014_15_NO_CHI
2014,15,CIN,Marvin Lewis,2014_15_CIN_CLE
2014,15,CLE,Mike Pettine,2014_15_CIN_CLE
2014,15,DAL,Jason Garrett,2014_15_DAL_PHI
2014,15,DEN,John Fox,2014_15_DEN_SD
2014,15,DET,Jim Caldwell,2014_15_MIN_DET
2014,15,GB,Mike McCarthy,2014_15_GB_BUF
2014,15,HOU,Bill O'Brien,2014_15_HOU_IND
2014,15,IND,Chuck Pagano,2014_15_HOU_IND
2014,15,JAX,Gus Bradley,2014_15_JAX_BAL
2014,15,KC,Andy Reid,2014_15_OAK_KC
2014,15,LA,Jeff Fisher,2014_15_ARI_STL
2014,15,LAC,Mike McCoy,2014_15_DEN_SD
2014,15,LV,Tony Sparano,2014_15_OAK_KC
2014,15,MIA,Joe Philbin,2014_15_MIA_NE
2014,15,MIN,Mike Zimmer,2014_15_MIN_DET
2014,15,NE,Bill Belichick,2014_15_MIA_NE
2014,15,NO,Sean Payton,2014_15_NO_CHI
2014,15,NYG,Tom Coughlin,2014_15_WAS_NYG
2014,15,NYJ,Rex Ryan,2014_15_NYJ_TEN
2014,15,PHI,Chip Kelly,2014_15_DAL_PHI
2014,15,PIT,Mike Tomlin,2014_15_PIT_ATL
2014,15,SEA,Pete Carroll,2014_15_SF_SEA
2014,15,SF,Jim Harbaugh,2014_15_SF_SEA
2014,15,TB,Lovie Smith,2014_15_TB_CAR
2014,15,TEN,Ken Whisenhunt,2014_15_NYJ_TEN
2014,15,WAS,Jay Gruden,2014_15_WAS_NYG
2014,16,ARI,Bruce Arians,2014_16_SEA_ARI
2014,16,ATL,Mike Smith,2014_16_ATL_NO
2014,16,BAL,John Harbaugh,2014_16_BAL_HOU
2014,16,BUF,Doug Marrone,2014_16_BUF_OAK
2014,16,CAR,Ron Rivera,2014_16_CLE_CAR
2014,16,CHI,Marc Trestman,2014_16_DET_CHI
2014,16,CIN,Marvin Lewis,2014_16_DEN_CIN
2014,16,CLE,Mike Pettine,2014_16_CLE_CAR
2014,16,DAL,Jason Garrett,2014_16_IND_DAL
2014,16,DEN,John Fox,2014_16_DEN_CIN
2014,16,DET,Jim Caldwell,2014_16_DET_CHI
2014,16,GB,Mike McCarthy,2014_16_GB_TB
2014,16,HOU,Bill O'Brien,2014_16_BAL_HOU
2014,16,IND,Chuck Pagano,2014_16_IND_DAL
2014,16,JAX,Gus Bradley,2014_16_TEN_JAX
2014,16,KC,Andy Reid,2014_16_KC_PIT
2014,16,LA,Jeff Fisher,2014_16_NYG_STL
2014,16,LAC,Mike McCoy,2014_16_SD_SF
2014,16,LV,Tony Sparano,2014_16_BUF_OAK
2014,16,MIA,Joe Philbin,2014_16_MIN_MIA
2014,16,MIN,Mike Zimmer,2014_16_MIN_MIA
2014,16,NE,Bill Belichick,2014_16_NE_NYJ
2014,16,NO,Sean Payton,2014_16_ATL_NO
2014,16,NYG,Tom Coughlin,2014_16_NYG_STL
2014,16,NYJ,Rex Ryan,2014_16_NE_NYJ
2014,16,PHI,Chip Kelly,2014_16_PHI_WAS
2014,16,PIT,Mike Tomlin,2014_16_KC_PIT
2014,16,SEA,Pete Carroll,2014_16_SEA_ARI
2014,16,SF,Jim Harbaugh,2014_16_SD_SF
2014,16,TB,Lovie Smith,2014_16_GB_TB
2014,16,TEN,Ken Whisenhunt,2014_16_TEN_JAX
2014,16,WAS,Jay Gruden,2014_16_PHI_WAS
2014,17,ARI,Bruce Arians,2014_17_ARI_SF
2014,17,ATL,Mike Smith,2014_17_CAR_ATL
2014,17,BAL,John Harbaugh,2014_17_CLE_BAL
2014,17,BUF,Doug Marrone,2014_17_BUF_NE
2014,17,CAR,Ron Rivera,2014_17_CAR_ATL
2014,17,CHI,Marc Trestman,2014_17_CHI_MIN
2014,17,CIN,Marvin Lewis,2014_17_CIN_PIT
2014,17,CLE,Mike Pettine,2014_17_CLE_BAL
2014,17,DAL,Jason Garrett,2014_17_DAL_WAS
2014,17,DEN,John Fox,2014_17_OAK_DEN
2014,17,DET,Jim Caldwell,2014_17_DET_GB
2014,17,GB,Mike McCarthy,2014_17_DET_GB
2014,17,HOU,Bill O'Brien,2014_17_JAX_HOU
2014,17,IND,Chuck Pagano,2014_17_IND_TEN
2014,17,JAX,Gus Bradley,2014_17_JAX_HOU
2014,17,KC,Andy Reid,2014_17_SD_KC
2014,17,LA,Jeff Fisher,2014_17_STL_SEA
2014,17,LAC,Mike McCoy,2014_17_SD_KC
2014,17,LV,Tony Sparano,2014_17_OAK_DEN
2014,17,MIA,Joe Philbin,2014_17_NYJ_MIA
2014,17,MIN,Mike Zimmer,2014_17_CHI_MIN
2014,17,NE,Bill Belichick,2014_17_BUF_NE
2014,17,NO,Sean Payton,2014_17_NO_TB
2014,17,NYG,Tom Coughlin,2014_17_PHI_NYG
2014,17,NYJ,Rex Ryan,2014_17_NYJ_MIA
2014,17,PHI,Chip Kelly,2014_17_PHI_NYG
2014,17,PIT,Mike Tomlin,2014_17_CIN_PIT
2014,17,SEA,Pete Carroll,2014_17_STL_SEA
2014,17,SF,Jim Harbaugh,2014_17_ARI_SF
2014,17,TB,Lovie Smith,2014_17_NO_TB
2014,17,TEN,Ken Whisenhunt,2014_17_IND_TEN
2014,17,WAS,Jay Gruden,2014_17_DAL_WAS
2015,1,ARI,Bruce Arians,2015_01_NO_ARI
2015,1,ATL,Dan Quinn,2015_01_PHI_ATL
2015,1,BAL,John Harbaugh,2015_01_BAL_DEN
2015,1,BUF,Rex Ryan,2015_01_IND_BUF
2015,1,CAR,Ron Rivera,2015_01_CAR_JAX
2015,1,CHI,John Fox,2015_01_GB_CHI
2015,1,CIN,Marvin Lewis,2015_01_CIN_OAK
2015,1,CLE,Mike Pettine,2015_01_CLE_NYJ
2015,1,DAL,Jason Garrett,2015_01_NYG_DAL
2015,1,DEN,Gary Kubiak,2015_01_BAL_DEN
2015,1,DET,Jim Caldwell,2015_01_DET_SD
2015,1,GB,Mike McCarthy,2015_01_GB_CHI
2015,1,HOU,Bill O'Brien,2015_01_KC_HOU
2015,1,IND,Chuck Pagano,2015_01_IND_BUF
2015,1,JAX,Gus Bradley,2015_01_CAR_JAX
2015,1,KC,Andy Reid,2015_01_KC_HOU
2015,1,LA,Jeff Fisher,2015_01_SEA_STL
2015,1,LAC,Mike McCoy,2015_01_DET_SD
2015,1,LV,Jack Del Rio,2015_01_CIN_OAK
2015,1,MIA,Joe Philbin,2015_01_MIA_WAS
2015,1,MIN,Mike Zimmer,2015_01_MIN_SF
2015,1,NE,Bill Belichick,2015_01_PIT_NE
2015,1,NO,Sean Payton,2015_01_NO_ARI
2015,1,NYG,Tom Coughlin,2015_01_NYG_DAL
2015,1,NYJ,Todd Bowles,2015_01_CLE_NYJ
2015,1,PHI,Chip Kelly,2015_01_PHI_ATL
2015,1,PIT,Mike Tomlin,2015_01_PIT_NE
2015,1,SEA,Pete Carroll,2015_01_SEA_STL
2015,1,SF,Jim Tomsula,2015_01_MIN_SF
2015,1,TB,Lovie Smith,2015_01_TEN_TB
2015,1,TEN,Ken Whisenhunt,2015_01_TEN_TB
2015,1,WAS,Jay Gruden,2015_01_MIA_WAS
2015,2,ARI,Bruce Arians,2015_02_ARI_CHI
2015,2,ATL,Dan Quinn,2015_02_ATL_NYG
2015,2,BAL,John Harbaugh,2015_02_BAL_OAK
2015,2,BUF,Rex Ryan,2015_02_NE_BUF
2015,2,CAR,Ron Rivera,2015_02_HOU_CAR
2015,2,CHI,John Fox,2015_02_ARI_CHI
2015,2,CIN,Marvin Lewis,2015_02_SD_CIN
2015,2,CLE,Mike Pettine,2015_02_TEN_CLE
2015,2,DAL,Jason Garrett,2015_02_DAL_PHI
2015,2,DEN,Gary Kubiak,2015_02_DEN_KC
2015,2,DET,Jim Caldwell,2015_02_DET_MIN
2015,2,GB,Mike McCarthy,2015_02_SEA_GB
2015,2,HOU,Bill O'Brien,2015_02_HOU_CAR
2015,2,IND,Chuck Pagano,2015_02_NYJ_IND
2015,2,JAX,Gus Bradley,2015_02_MIA_JAX
2015,2,KC,Andy Reid,2015_02_DEN_KC
2015,2,LA,Jeff Fisher,2015_02_STL_WAS
2015,2,LAC,Mike McCoy,2015_02_SD_CIN
2015,2,LV,Jack Del Rio,2015_02_BAL_OAK
2015,2,MIA,Joe Philbin,2015_02_MIA_JAX
2015,2,MIN,Mike Zimmer,2015_02_DET_MIN
2015,2,NE,Bill Belichick,2015_02_NE_BUF
2015,2,NO,Sean Payton,2015_02_TB_NO
2015,2,NYG,Tom Coughlin,2015_02_ATL_NYG
2015,2,NYJ,Todd Bowles,2015_02_NYJ_IND
2015,2,PHI,Chip Kelly,2015_02_DAL_PHI
2015,2,PIT,Mike Tomlin,2015_02_SF_PIT
2015,2,SEA,Pete Carroll,2015_02_SEA_GB
2015,2,SF,Jim Tomsula,2015_02_SF_PIT
2015,2,TB,Lovie Smith,2015_02_TB_NO
2015,2,TEN,Ken Whisenhunt,2015_02_TEN_CLE
2015,2,WAS,Jay Gruden,2015_02_STL_WAS
2015,3,ARI,Bruce Arians,2015_03_SF_ARI
2015,3,ATL,Dan Quinn,2015_03_ATL_DAL
2015,3,BAL,John Harbaugh,2015_03_CIN_BAL
2015,3,BUF,Rex Ryan,2015_03_BUF_MIA
2015,3,CAR,Ron Rivera,2015_03_NO_CAR
2015,3,CHI,John Fox,2015_03_CHI_SEA
2015,3,CIN,Marvin Lewis,2015_03_CIN_BAL
2015,3,CLE,Mike Pettine,2015_03_OAK_CLE
2015,3,DAL,Jason Garrett,2015_03_ATL_DAL
2015,3,DEN,Gary Kubiak,2015_03_DEN_DET
2015,3,DET,Jim Caldwell,2015_03_DEN_DET
2015,3,GB,Mike McCarthy,2015_03_KC_GB
2015,3,HOU,Bill O'Brien,2015_03_TB_HOU
2015,3,IND,Chuck Pagano,2015_03_IND_TEN
2015,3,JAX,Gus Bradley,2015_03_JAX_NE
2015,3,KC,Andy Reid,2015_03_KC_GB
2015,3,LA,Jeff Fisher,2015_03_PIT_STL
2015,3,LAC,Mike McCoy,2015_03_SD_MIN
2015,3,LV,Jack Del Rio,2015_03_OAK_CLE
2015,3,MIA,Joe Philbin,2015_03_BUF_MIA
2015,3,MIN,Mike Zimmer,2015_03_SD_MIN
2015,3,NE,Bill Belichick,2015_03_JAX_NE
2015,3,NO,Sean Payton,2015_03_NO_CAR
2015,3,NYG,Tom Coughlin,2015_03_WAS_NYG
2015,3,NYJ,Todd Bowles,2015_03_PHI_NYJ
2015,3,PHI,Chip Kelly,2015_03_PHI_NYJ
2015,3,PIT,Mike Tomlin,2015_03_PIT_STL
2015,3,SEA,Pete Carroll,2015_03_CHI_SEA
2015,3,SF,Jim Tomsula,2015_03_SF_ARI
2015,3,TB,Lovie Smith,2015_03_TB_HOU
2015,3,TEN,Ken Whisenhunt,2015_03_IND_TEN
2015,3,WAS,Jay Gruden,2015_03_WAS_NYG
2015,4,ARI,Bruce Arians,2015_04_STL_ARI
2015,4,ATL,Dan Quinn,2015_04_HOU_ATL
2015,4,BAL,John Harbaugh,2015_04_BAL_PIT
2015,4,BUF,Rex Ryan,2015_04_NYG_BUF
2015,4,CAR,Ron Rivera,2015_04_CAR_TB
2015,4,CHI,John Fox,2015_04_OAK_CHI
2015,4,CIN,Marvin Lewis,2015_04_KC_CIN
2015,4,CLE,Mike Pettine,2015_04_CLE_SD
2015,4,DAL,Jason Garrett,2015_04_DAL_NO
2015,4,DEN,Gary Kubiak,2015_04_MIN_DEN
2015,4,DET,Jim Caldwell,2015_04_DET_SEA
2015,4,GB,Mike McCarthy,2015_04_GB_SF
2015,4,HOU,Bill O'Brien,2015_04_HOU_ATL
2015,4,IND,Chuck Pagano,2015_04_JAX_IND
2015,4,JAX,Gus Bradley,2015_04_JAX_IND
2015,4,KC,Andy Reid,2015_04_KC_CIN
2015,4,LA,Jeff Fisher,2015_04_STL_ARI
2015,4,LAC,Mike McCoy,2015_04_CLE_SD
2015,4,LV,Jack Del Rio,2015_04_OAK_CHI
2015,4,MIA,Joe Philbin,2015_04_NYJ_MIA
2015,4,MIN,Mike Zimmer,2015_04_MIN_DEN
2015,4,NO,Sean Payton,2015_04_DAL_NO
2015,4,NYG,Tom Coughlin,2015_04_NYG_BUF
2015,4,NYJ,Todd Bowles,2015_04_NYJ_MIA
2015,4,PHI,Chip Kelly,2015_04_PHI_WAS
2015,4,PIT,Mike Tomlin,2015_04_BAL_PIT
2015,4,SEA,Pete Carroll,2015_04_DET_SEA
2015,4,SF,Jim Tomsula,2015_04_GB_SF
2015,4,TB,Lovie Smith,2015_04_CAR_TB
2015,4,WAS,Jay Gruden,2015_04_PHI_WAS
2015,5,ARI,Bruce Arians,2015_05_ARI_DET
2015,5,ATL,Dan Quinn,2015_05_WAS_ATL
2015,5,BAL,John Harbaugh,2015_05_CLE_BAL
2015,5,BUF,Rex Ryan,2015_05_BUF_TEN
2015,5,CHI,John Fox,2015_05_CHI_KC
2015,5,CIN,Marvin Lewis,2015_05_SEA_CIN
2015,5,CLE,Mike Pettine,2015_05_CLE_BAL
2015,5,DAL,Jason Garrett,2015_05_NE_DAL
2015,5,DEN,Gary Kubiak,2015_05_DEN_OAK
2015,5,DET,Jim Caldwell,2015_05_ARI_DET
2015,5,GB,Mike McCarthy,2015_05_STL_GB
2015,5,HOU,Bill O'Brien,2015_05_IND_HOU
2015,5,IND,Chuck Pagano,2015_05_IND_HOU
2015,5,JAX,Gus Bradley,2015_05_JAX_TB
2015,5,KC,Andy Reid,2015_05_CHI_KC
2015,5,LA,Jeff Fisher,2015_05_STL_GB
2015,5,LAC,Mike McCoy,2015_05_PIT_SD
2015,5,LV,Jack Del Rio,2015_05_DEN_OAK
2015,5,NE,Bill Belichick,2015_05_NE_DAL
2015,5,NO,Sean Payton,2015_05_NO_PHI
2015,5,NYG,Tom Coughlin,2015_05_SF_NYG
2015,5,PHI,Chip Kelly,2015_05_NO_PHI
2015,5,PIT,Mike Tomlin,2015_05_PIT_SD
2015,5,SEA,Pete Carroll,2015_05_SEA_CIN
2015,5,SF,Jim Tomsula,2015_05_SF_NYG
2015,5,TB,Lovie Smith,2015_05_JAX_TB
2015,5,TEN,Ken Whisenhunt,2015_05_BUF_TEN
2015,5,WAS,Jay Gruden,2015_05_WAS_ATL
2015,6,ARI,Bruce Arians,2015_06_ARI_PIT
2015,6,ATL,Dan Quinn,2015_06_ATL_NO
2015,6,BAL,John Harbaugh,2015_06_BAL_SF
2015,6,BUF,Rex Ryan,2015_06_CIN_BUF
2015,6,CAR,Ron Rivera,2015_06_CAR_SEA
2015,6,CHI,John Fox,2015_06_CHI_DET
2015,6,CIN,Marvin Lewis,2015_06_CIN_BUF
2015,6,CLE,Mike Pettine,2015_06_DEN_CLE
2015,6,DEN,Gary Kubiak,2015_06_DEN_CLE
2015,6,DET,Jim Caldwell,2015_06_CHI_DET
2015,6,GB,Mike McCarthy,2015_06_SD_GB
2015,6,HOU,Bill O'Brien,2015_06_HOU_JAX
2015,6,IND,Chuck Pagano,2015_06_NE_IND
2015,6,JAX,Gus Bradley,2015_06_HOU_JAX
2015,6,KC,Andy Reid,2015_06_KC_MIN
2015,6,LAC,Mike McCoy,2015_06_SD_GB
2015,6,MIA,Joe Philbin,2015_06_MIA_TEN
2015,6,MIN,Mike Zimmer,2015_06_KC_MIN
2015,6,NE,Bill Belichick,2015_06_NE_IND
2015,6,NO,Sean Payton,2015_06_ATL_NO
2015,6,NYG,Tom Coughlin,2015_06_NYG_PHI
2015,6,NYJ,Todd Bowles,2015_06_WAS_NYJ
2015,6,PHI,Chip Kelly,2015_06_NYG_PHI
2015,6,PIT,Mike Tomlin,2015_06_ARI_PIT
2015,6,SEA,Pete Carroll,2015_06_CAR_SEA
2015,6,SF,Jim Tomsula,2015_06_BAL_SF
2015,6,TEN,Ken Whisenhunt,2015_06_MIA_TEN
2015,6,WAS,Jay Gruden,2015_06_WAS_NYJ
2015,7,ARI,Bruce Arians,2015_07_BAL_ARI
2015,7,ATL,Dan Quinn,2015_07_ATL_TEN
2015,7,BAL,John Harbaugh,2015_07_BAL_ARI
2015,7,BUF,Rex Ryan,2015_07_BUF_JAX
2015,7,CAR,Ron Rivera,2015_07_PHI_CAR
2015,7,CLE,Mike Pettine,2015_07_CLE_STL
2015,7,DAL,Jason Garrett,2015_07_DAL_NYG
2015,7,DET,Jim Caldwell,2015_07_MIN_DET
2015,7,HOU,Bill O'Brien,2015_07_HOU_MIA
2015,7,IND,Chuck Pagano,2015_07_NO_IND
2015,7,JAX,Gus Bradley,2015_07_BUF_JAX
2015,7,KC,Andy Reid,2015_07_PIT_KC
2015,7,LA,Jeff Fisher,2015_07_CLE_STL
2015,7,LAC,Mike McCoy,2015_07_OAK_SD
2015,7,LV,Jack Del Rio,2015_07_OAK_SD
2015,7,MIA,Joe Philbin,2015_07_HOU_MIA
2015,7,MIN,Mike Zimmer,2015_07_MIN_DET
2015,7,NE,Bill Belichick,2015_07_NYJ_NE
2015,7,NO,Sean Payton,2015_07_NO_IND
2015,7,NYG,Tom Coughlin,2015_07_DAL_NYG
2015,7,NYJ,Todd Bowles,2015_07_NYJ_NE
2015,7,PHI,Chip Kelly,2015_07_PHI_CAR
2015,7,PIT,Mike Tomlin,2015_07_PIT_KC
2015,7,SEA,Pete Carroll,2015_07_SEA_SF
2015,7,SF,Jim Tomsula,2015_07_SEA_SF
2015,7,TB,Lovie Smith,2015_07_TB_WAS
2015,7,TEN,Ken Whisenhunt,2015_07_ATL_TEN
2015,7,WAS,Jay Gruden,2015_07_TB_WAS
2015,8,ARI,Bruce Arians,2015_08_ARI_CLE
2015,8,ATL,Dan Quinn,2015_08_TB_ATL
2015,8,BAL,John Harbaugh,2015_08_SD_BAL
2015,8,CAR,Ron Rivera,2015_08_IND_CAR
2015,8,CHI,John Fox,2015_08_MIN_CHI
2015,8,CIN,Marvin Lewis,2015_08_CIN_PIT
2015,8,CLE,Mike Pettine,2015_08_ARI_CLE
2015,8,DAL,Jason Garrett,2015_08_SEA_DAL
2015,8,DEN,Gary Kubiak,2015_08_GB_DEN
2015,8,DET,Jim Caldwell,2015_08_DET_KC
2015,8,GB,Mike McCarthy,2015_08_GB_DEN
2015,8,HOU,Bill O'Brien,2015_08_TEN_HOU
2015,8,IND,Chuck Pagano,2015_08_IND_CAR
2015,8,KC,Andy Reid,2015_08_DET_KC
2015,8,LA,Jeff Fisher,2015_08_SF_STL
2015,8,LAC,Mike McCoy,2015_08_SD_BAL
2015,8,LV,Jack Del Rio,2015_08_NYJ_OAK
2015,8,MIA,Joe Philbin,2015_08_MIA_NE
2015,8,MIN,Mike Zimmer,2015_08_MIN_CHI
2015,8,NE,Bill Belichick,2015_08_MIA_NE
2015,8,NO,Sean Payton,2015_08_NYG_NO
2015,8,NYG,Tom Coughlin,2015_08_NYG_NO
2015,8,NYJ,Todd Bowles,2015_08_NYJ_OAK
2015,8,PIT,Mike Tomlin,2015_08_CIN_PIT
2015,8,SEA,Pete Carroll,2015_08_SEA_DAL
2015,8,SF,Jim Tomsula,2015_08_SF_STL
2015,8,TB,Lovie Smith,2015_08_TB_ATL
2015,8,TEN,Ken Whisenhunt,2015_08_TEN_HOU
2015,9,ATL,Dan Quinn,2015_09_ATL_SF
2015,9,BUF,Rex Ryan,2015_09_MIA_BUF
2015,9,CAR,Ron Rivera,2015_09_GB_CAR
2015,9,CHI,John Fox,2015_09_CHI_SD
2015,9,CIN,Marvin Lewis,2015_09_CLE_CIN
2015,9,CLE,Mike Pettine,2015_09_CLE_CIN
2015,9,DAL,Jason Garrett,2015_09_PHI_DAL
2015,9,DEN,Gary Kubiak,2015_09_DEN_IND
2015,9,GB,Mike McCarthy,2015_09_GB_CAR
2015,9,IND,Chuck Pagano,2015_09_DEN_IND
2015,9,JAX,Gus Bradley,2015_09_JAX_NYJ
2015,9,LA,Jeff Fisher,2015_09_STL_MIN
2015,9,LAC,Mike McCoy,2015_09_CHI_SD
2015,9,LV,Jack Del Rio,2015_09_OAK_PIT
2015,9,MIA,Joe Philbin,2015_09_MIA_BUF
2015,9,MIN,Mike Zimmer,2015_09_STL_MIN
2015,9,NE,Bill Belichick,2015_09_WAS_NE
2015,9,NO,Sean Payton,2015_09_TEN_NO
2015,9,NYG,Tom Coughlin,2015_09_NYG_TB
2015,9,NYJ,Todd Bowles,2015_09_JAX_NYJ
2015,9,PHI,Chip Kelly,2015_09_PHI_DAL
2015,9,PIT,Mike Tomlin,2015_09_OAK_PIT
2015,9,SF,Jim Tomsula,2015_09_ATL_SF
2015,9,TB,Lovie Smith,2015_09_NYG_TB
2015,9,TEN,Ken Whisenhunt,2015_09_TEN_NO
2015,9,WAS,Jay Gruden,2015_09_WAS_NE
2015,10,ARI,Bruce Arians,2015_10_ARI_SEA
2015,10,BAL,John Harbaugh,2015_10_JAX_BAL
2015,10,BUF,Rex Ryan,2015_10_BUF_NYJ
2015,10,CAR,Ron Rivera,2015_10_CAR_TEN
2015,10,CHI,John Fox,2015_10_CHI_STL
2015,10,CIN,Marvin Lewis,2015_10_HOU_CIN
2015,10,CLE,Mike Pettine,2015_10_CLE_PIT
2015,10,DAL,Jason Garrett,2015_10_DAL_TB
2015,10,DEN,Gary Kubiak,2015_10_KC_DEN
2015,10,DET,Jim Caldwell,2015_10_DET_GB
2015,10,GB,Mike McCarthy,2015_10_DET_GB
2015,10,HOU,Bill O'Brien,2015_10_HOU_CIN
2015,10,JAX,Gus Bradley,2015_10_JAX_BAL
2015,10,KC,Andy Reid,2015_10_KC_DEN
2015,10,LA,Jeff Fisher,2015_10_CHI_STL
2015,10,LV,Jack Del Rio,2015_10_MIN_OAK
2015,10,MIA,Joe Philbin,2015_10_MIA_PHI
2015,10,MIN,Mike Zimmer,2015_10_MIN_OAK
2015,10,NE,Bill Belichick,2015_10_NE_NYG
2015,10,NO,Sean Payton,2015_10_NO_WAS
2015,10,NYG,Tom Coughlin,2015_10_NE_NYG
2015,10,NYJ,Todd Bowles,2015_10_BUF_NYJ
2015,10,PHI,Chip Kelly,2015_10_MIA_PHI
2015,10,PIT,Mike Tomlin,2015_10_CLE_PIT
2015,10,SEA,Pete Carroll,2015_10_ARI_SEA
2015,10,TB,Lovie Smith,2015_10_DAL_TB
2015,10,TEN,Ken Whisenhunt,2015_10_CAR_TEN
2015,10,WAS,Jay Gruden,2015_10_NO_WAS
2015,11,ARI,Bruce Arians,2015_11_CIN_ARI
2015,11,ATL,Dan Quinn,2015_11_IND_ATL
2015,11,BAL,John Harbaugh,2015_11_STL_BAL
2015,11,BUF,Rex Ryan,2015_11_BUF_NE
2015,11,CAR,Ron Rivera,2015_11_WAS_CAR
2015,11,CHI,John Fox,2015_11_DEN_CHI
2015,11,CIN,Marvin Lewis,2015_11_CIN_ARI
2015,11,DAL,Jason Garrett,2015_11_DAL_MIA
2015,11,DEN,Gary Kubiak,2015_11_DEN_CHI
2015,11,DET,Jim Caldwell,2015_11_OAK_DET
2015,11,GB,Mike McCarthy,2015_11_GB_MIN
2015,11,HOU,Bill O'Brien,2015_11_NYJ_HOU
2015,11,IND,Chuck Pagano,2015_11_IND_ATL
2015,11,JAX,Gus Bradley,2015_11_TEN_JAX
2015,11,KC,Andy Reid,2015_11_KC_SD
2015,11,LA,Jeff Fisher,2015_11_STL_BAL
2015,11,LAC,Mike McCoy,2015_11_KC_SD
2015,11,LV,Jack Del Rio,2015_11_OAK_DET
2015,11,MIA,Joe Philbin,2015_11_DAL_MIA
2015,11,MIN,Mike Zimmer,2015_11_GB_MIN
2015,11,NE,Bill Belichick,2015_11_BUF_NE
2015,11,NYJ,Todd Bowles,2015_11_NYJ_HOU
2015,11,PHI,Chip Kelly,2015_11_TB_PHI
2015,11,SEA,Pete Carroll,2015_11_SF_SEA
2015,11,SF,Jim Tomsula,2015_11_SF_SEA
2015,11,TB,Lovie Smith,2015_11_TB_PHI
2015,11,TEN,Ken Whisenhunt,2015_11_TEN_JAX
2015,11,WAS,Jay Gruden,2015_11_WAS_CAR
2015,12,ARI,Bruce Arians,2015_12_ARI_SF
2015,12,ATL,Dan Quinn,2015_12_MIN_ATL
2015,12,BAL,John Harbaugh,2015_12_BAL_CLE
2015,12,BUF,Rex Ryan,2015_12_BUF_KC
2015,12,CAR,Ron Rivera,2015_12_CAR_DAL
2015,12,CHI,John Fox,2015_12_CHI_GB
2015,12,CIN,Marvin Lewis,2015_12_STL_CIN
2015,12,CLE,Mike Pettine,2015_12_BAL_CLE
2015,12,DAL,Jason Garrett,2015_12_CAR_DAL
2015,12,DEN,Gary Kubiak,2015_12_NE_DEN
2015,12,DET,Jim Caldwell,2015_12_PHI_DET
2015,12,GB,Mike McCarthy,2015_12_CHI_GB
2015,12,HOU,Bill O'Brien,2015_12_NO_HOU
2015,12,IND,Chuck Pagano,2015_12_TB_IND
2015,12,JAX,Gus Bradley,2015_12_SD_JAX
2015,12,KC,Andy Reid,2015_12_BUF_KC
2015,12,LA,Jeff Fisher,2015_12_STL_CIN
2015,12,LAC,Mike McCoy,2015_12_SD_JAX
2015,12,LV,Jack Del Rio,2015_12_OAK_TEN
2015,12,MIA,Joe Philbin,2015_12_MIA_NYJ
2015,12,MIN,Mike Zimmer,2015_12_MIN_ATL
2015,12,NE,Bill Belichick,2015_12_NE_DEN
2015,12,NO,Sean Payton,2015_12_NO_HOU
2015,12,NYG,Tom Coughlin,2015_12_NYG_WAS
2015,12,NYJ,Todd Bowles,2015_12_MIA_NYJ
2015,12,PHI,Chip Kelly,2015_12_PHI_DET
2015,12,PIT,Mike Tomlin,2015_12_PIT_SEA
2015,12,SEA,Pete Carroll,2015_12_PIT_SEA
2015,12,SF,Jim Tomsula,2015_12_ARI_SF
2015,12,TB,Lovie Smith,2015_12_TB_IND
2015,12,TEN,Ken Whisenhunt,2015_12_OAK_TEN
2015,12,WAS,Jay Gruden,2015_12_NYG_WAS
2015,13,ARI,Bruce Arians,2015_13_ARI_STL
2015,13,ATL,Dan Quinn,2015_13_ATL_TB
2015,13,BAL,John Harbaugh,2015_13_BAL_MIA
2015,13,BUF,Rex Ryan,2015_13_HOU_BUF
2015,13,CAR,Ron Rivera,2015_13_CAR_NO
2015,13,CHI,John Fox,2015_13_SF_CHI
2015,13,CIN,Marvin Lewis,2015_13_CIN_CLE
2015,13,CLE,Mike Pettine,2015_13_CIN_CLE
2015,13,DAL,Jason Garrett,2015_13_DAL_WAS
2015,13,DEN,Gary Kubiak,2015_13_DEN_SD
2015,13,DET,Jim Caldwell,2015_13_GB_DET
2015,13,GB,Mike McCarthy,2015_13_GB_DET
2015,13,HOU,Bill O'Brien,2015_13_HOU_BUF
