week,position,slp_proj,name,norm_name
3,WR,8.11,Romeo Doubs,romeo doubs
4,RB,8.11,Jacory Croskey-Merritt,jacory croskeymerritt
14,WR,8.11,Darnell Mooney,darnell mooney
8,TE,8.11,Dalton Schultz,dalton schultz
17,TE,8.1,Brenton Strange,brenton strange
12,RB,8.1,Tyjae Spears,tyjae spears
16,TE,8.1,Darren Waller,darren waller
17,WR,8.1,Josh Downs,josh downs
15,WR,8.1,Darius Slayton,darius slayton
14,TE,8.09,Oronde Gadsden,oronde gadsden
12,TE,8.08,Jake Ferguson,jake ferguson
18,RB,8.08,Tyjae Spears,tyjae spears
13,RB,8.08,Kyle Monangai,kyle monangai
11,WR,8.08,Troy Franklin,troy franklin
4,WR,8.08,Wan'Dale Robinson,wandale robinson
7,RB,8.08,Zonovan Knight,zonovan knight
3,WR,8.07,Khalil Shakir,khalil shakir
8,WR,8.07,Tez Johnson,tez johnson
18,TE,8.07,Travis Kelce,travis kelce
11,WR,8.06,Michael Wilson,michael wilson
4,RB,8.06,Kareem Hunt,kareem hunt
16,WR,8.06,Emeka Egbuka,emeka egbuka
18,WR,8.06,Kevin Austin,kevin austin
15,WR,8.05,Kayshon Boutte,kayshon boutte
14,WR,8.05,Jayden Higgins,jayden higgins
10,TE,8.05,Zach Ertz,zach ertz
14,WR,8.04,Xavier Worthy,xavier worthy
3,WR,8.04,Calvin Austin,calvin austin
10,TE,8.04,Mark Andrews,mark andrews
10,TE,8.03,Dalton Kincaid,dalton kincaid
16,TE,8.03,Hunter Henry,hunter henry
16,WR,8.03,Marquise Brown,marquise brown
18,WR,8.03,Adonai Mitchell,adonai mitchell
17,TE,8.03,Dallas Goedert,dallas goedert
9,RB,8.02,Samaje Perine,samaje perine
3,WR,8.02,Cedric Tillman,cedric tillman
3,TE,8.01,T.J. Hockenson,tj hockenson
17,TE,8.01,Taysom Hill,taysom hill
17,WR,8.01,Jayden Reed,jayden reed
2,WR,8.01,Wan'Dale Robinson,wandale robinson
17,WR,8.01,Luther Burden,luther burden
3,WR,8.01,Jalen Nailor,jalen nailor
2,WR,7.99,Khalil Shakir,khalil shakir
15,WR,7.98,Devaughn Vele,devaughn vele
11,WR,7.98,Rashid Shaheed,rashid shaheed
10,RB,7.98,RJ Harvey,rj harvey
13,TE,7.97,Hunter Henry,hunter henry
13,TE,7.97,Kyle Pitts,kyle pitts
6,TE,7.97,Darren Waller,darren waller
9,WR,7.97,Kendrick Bourne,kendrick bourne
2,WR,7.97,Cedric Tillman,cedric tillman
3,TE,7.96,Dallas Goedert,dallas goedert
9,RB,7.96,Jordan Mason,jordan mason
9,WR,7.96,Tory Horton,tory horton
17,WR,7.96,Jordan Addison,jordan addison
7,RB,7.96,Nick Chubb,nick chubb
11,TE,7.95,Dalton Schultz,dalton schultz
7,TE,7.95,Travis Kelce,travis kelce
9,WR,7.95,Tre Tucker,tre tucker
13,WR,7.94,Jauan Jennings,jauan jennings
15,TE,7.94,Dalton Kincaid,dalton kincaid
14,WR,7.94,Devaughn Vele,devaughn vele
8,WR,7.94,Kendrick Bourne,kendrick bourne
8,TE,7.93,Oronde Gadsden,oronde gadsden
4,TE,7.93,Zach Ertz,zach ertz
9,TE,7.93,Mark Andrews,mark andrews
5,RB,7.92,Isiah Pacheco,isiah pacheco
9,WR,7.92,Darius Slayton,darius slayton
17,RB,7.91,David Montgomery,david montgomery
11,WR,7.91,Tez Johnson,tez johnson
16,RB,7.91,Kareem Hunt,kareem hunt
15,TE,7.91,Hunter Henry,hunter henry
15,TE,7.91,Jake Ferguson,jake ferguson
17,WR,7.89,Ricky Pearsall,ricky pearsall
4,WR,7.89,Elic Ayomanor,elic ayomanor
17,WR,7.89,Christian Watson,christian watson
9,WR,7.88,Parker Washington,parker washington
3,RB,7.88,Trey Benson,trey benson
4,TE,7.88,Dalton Kincaid,dalton kincaid
16,WR,7.88,Jordan Addison,jordan addison
6,TE,7.88,Mark Andrews,mark andrews
2,WR,7.87,Quentin Johnston,quentin johnston
11,WR,7.87,Calvin Ridley,calvin ridley
14,TE,7.87,Dallas Goedert,dallas goedert
11,RB,7.87,Nick Chubb,nick chubb
13,RB,7.86,Zach Charbonnet,zach charbonnet
15,RB,7.85,Rhamondre Stevenson,rhamondre stevenson
16,TE,7.85,Mark Andrews,mark andrews
9,WR,7.85,Calvin Austin,calvin austin
10,TE,7.84,Kyle Pitts,kyle pitts
9,WR,7.84,Josh Downs,josh downs
12,RB,7.84,Rhamondre Stevenson,rhamondre stevenson
8,TE,7.84,Hunter Henry,hunter henry
3,WR,7.83,Joshua Palmer,joshua palmer
18,WR,7.83,Michael Pittman,michael pittman
8,RB,7.83,Aaron Jones,aaron jones
14,RB,7.82,Tyjae Spears,tyjae spears
5,RB,7.82,Kareem Hunt,kareem hunt
16,RB,7.82,Samaje Perine,samaje perine
10,WR,7.81,Darnell Mooney,darnell mooney
11,TE,7.81,Hunter Henry,hunter henry
9,WR,7.8,Keon Coleman,keon coleman
7,TE,7.79,Dallas Goedert,dallas goedert
11,WR,7.79,Malik Washington,malik washington
13,TE,7.79,Dalton Schultz,dalton schultz
16,RB,7.79,Blake Corum,blake corum
4,TE,7.79,David Njoku,david njoku
5,WR,7.78,Darius Slayton,darius slayton
12,RB,7.78,Bhayshul Tuten,bhayshul tuten
15,RB,7.78,Jordan Mason,jordan mason
13,TE,7.77,Brenton Strange,brenton strange
10,WR,7.77,Christian Kirk,christian kirk
8,TE,7.77,Zach Ertz,zach ertz
9,RB,7.77,Tony Pollard,tony pollard
16,TE,7.76,Jake Ferguson,jake ferguson
15,TE,7.76,AJ Barner,aj barner
1,TE,7.75,Evan Engram,evan engram
15,WR,7.75,Josh Downs,josh downs
4,WR,7.75,Matthew Golden,matthew golden
13,RB,7.74,Blake Corum,blake corum
8,TE,7.73,Mark Andrews,mark andrews
6,RB,7.73,Michael Carter,michael carter
18,RB,7.73,Raheim Sanders,raheim sanders
10,WR,7.73,Rashod Bateman,rashod bateman
1,WR,7.73,Adam Thielen,adam thielen
7,RB,7.73,Woody Marks,woody marks
8,TE,7.72,Dalton Kincaid,dalton kincaid
3,WR,7.72,Josh Downs,josh downs
15,WR,7.72,Darnell Mooney,darnell mooney
14,WR,7.72,Jerry Jeudy,jerry jeudy
9,TE,7.72,Zach Ertz,zach ertz
14,TE,7.72,Dalton Schultz,dalton schultz
7,RB,7.72,Hassan Haskins,hassan haskins
7,WR,7.72,Matthew Golden,matthew golden
10,WR,7.71,Calvin Austin,calvin austin
14,WR,7.71,Luther Burden,luther burden
4,WR,7.71,KaVontae Turpin,kavontae turpin
5,WR,7.71,Malik Washington,malik washington
4,WR,7.69,Marquise Brown,marquise brown
14,WR,7.69,Jordan Addison,jordan addison
5,WR,7.68,Marquise Brown,marquise brown
15,TE,7.68,Theo Johnson,theo johnson
15,RB,7.66,Tyjae Spears,tyjae spears
6,WR,7.66,Elic Ayomanor,elic ayomanor
12,WR,7.65,Cooper Kupp,cooper kupp
14,RB,7.65,Jordan Mason,jordan mason
15,RB,7.65,Blake Corum,blake corum
14,RB,7.65,Blake Corum,blake corum
7,WR,7.65,Jerry Jeudy,jerry jeudy
15,RB,7.65,Tyler Allgeier,tyler allgeier
13,WR,7.64,Parker Washington,parker washington
13,WR,7.64,Kayshon Boutte,kayshon boutte
4,WR,7.64,Cedric Tillman,cedric tillman
1,TE,7.64,Tucker Kraft,tucker kraft
7,TE,7.64,Darren Waller,darren waller
10,TE,7.64,Theo Johnson,theo johnson
15,TE,7.64,Brenton Strange,brenton strange
5,RB,7.63,Nick Chubb,nick chubb
16,RB,7.63,Jawhar Jordan,jawhar jordan
5,TE,7.63,Dalton Kincaid,dalton kincaid
6,WR,7.63,Tre Tucker,tre tucker
15,RB,7.63,Zonovan Knight,zonovan knight
3,WR,7.62,Matthew Golden,matthew golden
13,RB,7.62,Tony Pollard,tony pollard
10,TE,7.62,Colston Loveland,colston loveland
12,WR,7.62,Josh Downs,josh downs
10,TE,7.61,Dalton Schultz,dalton schultz
17,WR,7.61,Parker Washington,parker washington
10,WR,7.61,Keon Coleman,keon coleman
18,RB,7.61,Michael Carter,michael carter
18,RB,7.61,Jaret Patterson,jaret patterson
8,RB,7.6,Tyler Allgeier,tyler allgeier
2,TE,7.6,Tucker Kraft,tucker kraft
15,TE,7.6,Isaiah Likely,isaiah likely
4,TE,7.6,Harold Fannin,harold fannin
17,RB,7.58,Isiah Pacheco,isiah pacheco
16,RB,7.58,Isiah Pacheco,isiah pacheco
17,TE,7.58,Colston Loveland,colston loveland
11,TE,7.57,Mark Andrews,mark andrews
13,WR,7.57,Jayden Higgins,jayden higgins
1,WR,7.56,Xavier Legette,xavier legette
4,WR,7.56,Romeo Doubs,romeo doubs
15,RB,7.56,Zach Charbonnet,zach charbonnet
10,WR,7.56,Jakobi Meyers,jakobi meyers
13,WR,7.55,John Metchie,john metchie
11,WR,7.55,Calvin Austin,calvin austin
7,TE,7.55,Michael Mayer,michael mayer
16,RB,7.55,Chris Rodriguez,chris rodriguez
16,WR,7.54,Mack Hollins,mack hollins
10,TE,7.54,Harold Fannin,harold fannin
6,TE,7.54,Dallas Goedert,dallas goedert
18,WR,7.54,Alec Pierce,alec pierce
3,TE,7.54,Harold Fannin,harold fannin
3,TE,7.52,David Njoku,david njoku
4,TE,7.51,Dallas Goedert,dallas goedert
18,TE,7.51,Colston Loveland,colston loveland
13,TE,7.51,Cade Otton,cade otton
13,WR,7.51,Josh Downs,josh downs
16,RB,7.51,Tyler Allgeier,tyler allgeier
6,RB,7.51,Kimani Vidal,kimani vidal
15,RB,7.51,Chuba Hubbard,chuba hubbard
14,RB,7.51,Zach Charbonnet,zach charbonnet
10,WR,7.51,Parker Washington,parker washington
9,WR,7.5,Chimere Dike,chimere dike
4,WR,7.5,Chris Godwin,chris godwin
15,WR,7.5,Jerry Jeudy,jerry jeudy
9,TE,7.5,Jonnu Smith,jonnu smith
8,RB,7.49,Nick Chubb,nick chubb
1,WR,7.48,Marvin Mims,marvin mims
5,WR,7.48,Christian Kirk,christian kirk
9,WR,7.48,Malik Washington,malik washington
6,TE,7.46,Zach Ertz,zach ertz
5,TE,7.44,Harold Fannin,harold fannin
2,TE,7.44,Harold Fannin,harold fannin
13,WR,7.44,Chimere Dike,chimere dike
3,WR,7.43,Hunter Renfrow,hunter renfrow
16,TE,7.43,Colby Parkinson,colby parkinson
12,TE,7.42,Dalton Schultz,dalton schultz
7,TE,7.42,Harold Fannin,harold fannin
1,WR,7.41,Cedric Tillman,cedric tillman
18,TE,7.4,Chig Okonkwo,chig okonkwo
12,WR,7.4,DJ Moore,dj moore
13,RB,7.39,Isiah Pacheco,isiah pacheco
10,RB,7.39,Jordan Mason,jordan mason
18,WR,7.39,Cooper Kupp,cooper kupp
1,WR,7.39,Keon Coleman,keon coleman
16,RB,7.39,David Montgomery,david montgomery
17,WR,7.39,Xavier Worthy,xavier worthy
11,WR,7.38,DJ Moore,dj moore
5,WR,7.37,Josh Downs,josh downs
9,TE,7.37,Evan Engram,evan engram
17,RB,7.37,Tyjae Spears,tyjae spears
17,WR,7.37,John Metchie,john metchie
7,TE,7.37,Jonnu Smith,jonnu smith
12,TE,7.37,Harold Fannin,harold fannin
18,RB,7.37,Will Shipley,will shipley
10,TE,7.37,T.J. Hockenson,tj hockenson
2,WR,7.37,Xavier Legette,xavier legette
15,WR,7.36,Chimere Dike,chimere dike
3,WR,7.36,Adam Thielen,adam thielen
11,TE,7.36,Mason Taylor,mason taylor
3,TE,7.35,Hunter Henry,hunter henry
2,WR,7.35,Darnell Mooney,darnell mooney
11,WR,7.34,Christian Watson,christian watson
12,RB,7.34,Tony Pollard,tony pollard
16,TE,7.33,AJ Barner,aj barner
4,WR,7.33,Troy Franklin,troy franklin
3,TE,7.33,Kyle Pitts,kyle pitts
13,WR,7.33,DJ Moore,dj moore
18,TE,7.33,Pat Freiermuth,pat freiermuth
7,WR,7.32,Chris Moore,chris moore
1,TE,7.32,Tyler Warren,tyler warren
14,RB,7.32,Tony Pollard,tony pollard
18,WR,7.32,JuJu Smith-Schuster,juju smithschuster
10,WR,7.31,Malik Washington,malik washington
18,WR,7.31,Dante Pettis,dante pettis
12,TE,7.31,Cade Otton,cade otton
9,WR,7.31,Christian Watson,christian watson
16,WR,7.3,Romeo Doubs,romeo doubs
2,TE,7.3,Juwan Johnson,juwan johnson
4,TE,7.3,T.J. Hockenson,tj hockenson
16,TE,7.29,Theo Johnson,theo johnson
1,WR,7.29,Marquise Brown,marquise brown
2,WR,7.29,Romeo Doubs,romeo doubs
9,TE,7.28,Juwan Johnson,juwan johnson
8,TE,7.28,Jonnu Smith,jonnu smith
9,TE,7.28,Theo Johnson,theo johnson
11,RB,7.28,Tony Pollard,tony pollard
9,RB,7.28,Kenny Gainwell,kenny gainwell
8,WR,7.27,Marvin Mims,marvin mims
9,WR,7.27,Alec Pierce,alec pierce
16,WR,7.26,Michael Pittman,michael pittman
16,WR,7.26,John Metchie,john metchie
4,TE,7.26,Mark Andrews,mark andrews
3,RB,7.26,Dylan Sampson,dylan sampson
5,WR,7.25,Jalen Tolbert,jalen tolbert
6,WR,7.24,Matthew Golden,matthew golden
9,WR,7.24,Elic Ayomanor,elic ayomanor
4,RB,7.24,Jeremy McNichols,jeremy mcnichols
3,TE,7.23,Chig Okonkwo,chig okonkwo
4,WR,7.23,Jalen Tolbert,jalen tolbert
2,WR,7.23,Kayshon Boutte,kayshon boutte
17,WR,7.23,Chimere Dike,chimere dike
8,WR,7.23,Darius Slayton,darius slayton
13,TE,7.23,Theo Johnson,theo johnson
5,TE,7.23,Dallas Goedert,dallas goedert
8,TE,7.22,Harold Fannin,harold fannin
9,WR,7.22,Rashod Bateman,rashod bateman
1,RB,7.22,Kaleb Johnson,kaleb johnson
7,WR,7.21,Jordan Whittington,jordan whittington
8,TE,7.21,Mason Taylor,mason taylor
10,TE,7.21,Cade Otton,cade otton
12,WR,7.21,Chimere Dike,chimere dike
3,TE,7.2,Zach Ertz,zach ertz
2,TE,7.2,Hunter Henry,hunter henry
10,WR,7.19,Cooper Kupp,cooper kupp
11,TE,7.19,Theo Johnson,theo johnson
9,TE,7.19,Noah Fant,noah fant
2,RB,7.19,Trey Benson,trey benson
16,RB,7.19,Rhamondre Stevenson,rhamondre stevenson
6,TE,7.19,David Njoku,david njoku
7,WR,7.18,Luke McCaffrey,luke mccaffrey
11,TE,7.18,Cade Otton,cade otton
1,WR,7.18,Keenan Allen,keenan allen
15,WR,7.17,Cooper Kupp,cooper kupp
12,WR,7.17,Rashid Shaheed,rashid shaheed
16,WR,7.17,Darius Slayton,darius slayton
11,RB,7.17,Devin Singletary,devin singletary
10,RB,7.17,Kenny Gainwell,kenny gainwell
7,WR,7.16,Kayshon Boutte,kayshon boutte
6,TE,7.16,Kyle Pitts,kyle pitts
11,TE,7.16,T.J. Hockenson,tj hockenson
7,RB,7.16,Isiah Pacheco,isiah pacheco
18,WR,7.16,Ryan Flournoy,ryan flournoy
13,WR,7.15,Andrei Iosivas,andrei iosivas
15,TE,7.15,Colston Loveland,colston loveland
17,RB,7.14,Devin Singletary,devin singletary
15,WR,7.13,Luther Burden,luther burden
17,RB,7.12,Audric Estime,audric estime
5,TE,7.12,Mark Andrews,mark andrews
8,WR,7.12,Calvin Austin,calvin austin
16,WR,7.11,Jerry Jeudy,jerry jeudy
3,RB,7.1,Rachaad White,rachaad white
13,RB,7.1,Bhayshul Tuten,bhayshul tuten
15,TE,7.1,Mike Gesicki,mike gesicki
13,WR,7.09,Cooper Kupp,cooper kupp
3,RB,7.09,Bhayshul Tuten,bhayshul tuten
11,WR,7.09,Greg Dortch,greg dortch
16,WR,7.08,Tre Tucker,tre tucker
16,RB,7.08,Evan Hull,evan hull
12,RB,7.08,Tyler Allgeier,tyler allgeier
2,WR,7.08,Elic Ayomanor,elic ayomanor
11,WR,7.08,Darnell Mooney,darnell mooney
1,TE,7.08,Kyle Pitts,kyle pitts
12,WR,7.08,Chris Godwin,chris godwin
8,WR,7.07,Josh Downs,josh downs
12,TE,7.07,Theo Johnson,theo johnson
15,WR,7.07,Rashid Shaheed,rashid shaheed
18,WR,7.07,Jordan Addison,jordan addison
2,WR,7.07,Marvin Mims,marvin mims
16,RB,7.06,Zach Charbonnet,zach charbonnet
8,RB,7.05,Tyjae Spears,tyjae spears
3,RB,7.05,Tyler Allgeier,tyler allgeier
14,WR,7.05,Cooper Kupp,cooper kupp
5,TE,7.05,Brenton Strange,brenton strange
13,WR,7.05,Jordan Addison,jordan addison
8,WR,7.04,Kayshon Boutte,kayshon boutte
6,WR,7.04,Ryan Flournoy,ryan flournoy
8,TE,7.03,Cade Otton,cade otton
10,WR,7.03,Olamide Zaccheaus,olamide zaccheaus
2,RB,7.03,Rhamondre Stevenson,rhamondre stevenson
13,WR,7.03,Tez Johnson,tez johnson
17,WR,7.03,Keenan Allen,keenan allen
6,WR,7.02,Jalen Tolbert,jalen tolbert
16,WR,7.02,Kayshon Boutte,kayshon boutte
5,RB,7.01,Chris Rodriguez,chris rodriguez
8,TE,7.01,Kyle Pitts,kyle pitts
14,WR,7.01,Josh Downs,josh downs
17,TE,7.0,Michael Mayer,michael mayer
18,RB,7.0,Kareem Hunt,kareem hunt
18,TE,7.0,Dalton Schultz,dalton schultz
9,TE,6.99,AJ Barner,aj barner
10,WR,6.99,Nick Westbrook-Ikhine,nick westbrookikhine
17,WR,6.98,Cooper Kupp,cooper kupp
5,TE,6.98,David Njoku,david njoku
9,TE,6.98,T.J. Hockenson,tj hockenson
9,RB,6.97,Emanuel Wilson,emanuel wilson
1,WR,6.97,Rashod Bateman,rashod bateman
4,WR,6.96,Tyquan Thornton,tyquan thornton
13,RB,6.96,Devin Singletary,devin singletary
14,WR,6.96,Malik Washington,malik washington
14,WR,6.96,Troy Franklin,troy franklin
13,RB,6.96,Chris Rodriguez,chris rodriguez
1,TE,6.96,Jake Ferguson,jake ferguson
11,TE,6.96,Colston Loveland,colston loveland
6,WR,6.95,Josh Downs,josh downs
17,WR,6.95,Emeka Egbuka,emeka egbuka
18,RB,6.95,Ollie Gordon,ollie gordon
8,RB,6.95,Kenny Gainwell,kenny gainwell
3,WR,6.95,Dyami Brown,dyami brown
18,RB,6.95,Tyler Allgeier,tyler allgeier
10,RB,6.95,Zonovan Knight,zonovan knight
13,WR,6.94,Malik Washington,malik washington
3,WR,6.94,Rashod Bateman,rashod bateman
14,RB,6.94,Samaje Perine,samaje perine
18,WR,6.94,Marquise Brown,marquise brown
6,RB,6.93,RJ Harvey,rj harvey
17,TE,6.93,Travis Kelce,travis kelce
14,TE,6.93,Darren Waller,darren waller
11,WR,6.93,Cooper Kupp,cooper kupp
2,RB,6.92,RJ Harvey,rj harvey
15,TE,6.92,Dalton Schultz,dalton schultz
5,TE,6.92,T.J. Hockenson,tj hockenson
10,WR,6.92,Jerry Jeudy,jerry jeudy
5,TE,6.92,Zach Ertz,zach ertz
1,WR,6.91,DeMario Douglas,demario douglas
3,TE,6.91,Jonnu Smith,jonnu smith
8,TE,6.9,T.J. Hockenson,tj hockenson
6,TE,6.9,Juwan Johnson,juwan johnson
17,WR,6.9,Jerry Jeudy,jerry jeudy
11,WR,6.9,Jerry Jeudy,jerry jeudy
12,WR,6.9,Mack Hollins,mack hollins
16,WR,6.89,Chimere Dike,chimere dike
7,RB,6.89,Tyler Allgeier,tyler allgeier
16,RB,6.88,Tyjae Spears,tyjae spears
6,WR,6.88,Sterling Shepard,sterling shepard
11,TE,6.88,Harold Fannin,harold fannin
17,WR,6.87,Troy Franklin,troy franklin
15,WR,6.87,Romeo Doubs,romeo doubs
13,TE,6.86,Colston Loveland,colston loveland
14,WR,6.86,Chimere Dike,chimere dike
13,WR,6.86,Rashod Bateman,rashod bateman
12,WR,6.86,Greg Dortch,greg dortch
13,WR,6.86,Mack Hollins,mack hollins
7,WR,6.86,Alec Pierce,alec pierce
7,TE,6.85,Mason Taylor,mason taylor
18,WR,6.85,Matthew Golden,matthew golden
12,WR,6.85,Jayden Higgins,jayden higgins
12,TE,6.85,Mason Taylor,mason taylor
1,TE,6.85,Chig Okonkwo,chig okonkwo
13,RB,6.84,Rhamondre Stevenson,rhamondre stevenson
16,WR,6.84,Cooper Kupp,cooper kupp
2,TE,6.84,Chig Okonkwo,chig okonkwo
8,TE,6.84,Juwan Johnson,juwan johnson
17,TE,6.84,Dalton Schultz,dalton schultz
16,WR,6.83,Parker Washington,parker washington
2,TE,6.83,Jonnu Smith,jonnu smith
13,RB,6.83,Sean Tucker,sean tucker
4,WR,6.83,Dontayvion Wicks,dontayvion wicks
16,WR,6.82,Josh Downs,josh downs
16,WR,6.82,Alec Pierce,alec pierce
16,TE,6.82,Dalton Kincaid,dalton kincaid
8,WR,6.82,Rashod Bateman,rashod bateman
1,TE,6.81,Colston Loveland,colston loveland
7,RB,6.81,Michael Carter,michael carter
6,RB,6.8,Kendre Miller,kendre miller
18,TE,6.8,Greg Dulcich,greg dulcich
9,TE,6.79,Dalton Schultz,dalton schultz
2,TE,6.79,Dalton Schultz,dalton schultz
17,TE,6.79,Oronde Gadsden,oronde gadsden
2,WR,6.78,Joshua Palmer,joshua palmer
18,RB,6.78,Jacory Croskey-Merritt,jacory croskeymerritt
13,WR,6.78,Gabe Davis,gabe davis
4,WR,6.77,Sterling Shepard,sterling shepard
5,WR,6.77,Hunter Renfrow,hunter renfrow
3,TE,6.77,Dalton Schultz,dalton schultz
1,WR,6.77,Joshua Palmer,joshua palmer
17,RB,6.77,Dylan Sampson,dylan sampson
13,TE,6.77,Mason Taylor,mason taylor
6,RB,6.77,Kareem Hunt,kareem hunt
6,RB,6.76,Jeremy McNichols,jeremy mcnichols
12,WR,6.76,John Metchie,john metchie
14,TE,6.75,Colston Loveland,colston loveland
17,WR,6.75,Jayden Higgins,jayden higgins
6,RB,6.75,Sean Tucker,sean tucker
11,RB,6.74,Sean Tucker,sean tucker
1,WR,6.74,Wan'Dale Robinson,wandale robinson
5,WR,6.73,Chris Moore,chris moore
14,WR,6.73,Rashid Shaheed,rashid shaheed
10,TE,6.72,Jonnu Smith,jonnu smith
13,RB,6.72,Tyler Allgeier,tyler allgeier
13,WR,6.72,Ricky Pearsall,ricky pearsall
16,RB,6.71,Ty Johnson,ty johnson
18,WR,6.71,Elic Ayomanor,elic ayomanor
11,WR,6.71,Elic Ayomanor,elic ayomanor
12,WR,6.7,Jerry Jeudy,jerry jeudy
16,TE,6.7,T.J. Hockenson,tj hockenson
5,WR,6.69,Isaiah Bond,isaiah bond
14,WR,6.69,Cedric Tillman,cedric tillman
1,WR,6.69,Jayden Higgins,jayden higgins
15,WR,6.69,Mack Hollins,mack hollins
18,RB,6.69,Phil Mafah,phil mafah
18,RB,6.68,Samaje Perine,samaje perine
6,TE,6.68,Jonnu Smith,jonnu smith
16,WR,6.68,Olamide Zaccheaus,olamide zaccheaus
11,RB,6.67,Jacory Croskey-Merritt,jacory croskeymerritt
9,WR,6.67,Olamide Zaccheaus,olamide zaccheaus
2,TE,6.67,Brenton Strange,brenton strange
7,WR,6.67,Jack Bech,jack bech
7,TE,6.67,Kyle Pitts,kyle pitts
18,WR,6.66,Kayshon Boutte,kayshon boutte
12,RB,6.65,Isaiah Davis,isaiah davis
11,TE,6.65,Evan Engram,evan engram
8,TE,6.65,Evan Engram,evan engram
10,WR,6.65,Kendrick Bourne,kendrick bourne
13,RB,6.64,Emanuel Wilson,emanuel wilson
15,TE,6.64,T.J. Hockenson,tj hockenson
3,TE,6.64,Pat Freiermuth,pat freiermuth
8,WR,6.63,Troy Franklin,troy franklin
10,WR,6.62,Sterling Shepard,sterling shepard
4,RB,6.62,Woody Marks,woody marks
14,TE,6.62,Mason Taylor,mason taylor
10,RB,6.62,Nick Chubb,nick chubb
4,RB,6.62,Isiah Pacheco,isiah pacheco
2,WR,6.62,Josh Downs,josh downs
3,TE,6.61,Ja'Tavion Sanders,jatavion sanders
1,WR,6.61,Ray-Ray McCloud,rayray mccloud
18,RB,6.6,Chuba Hubbard,chuba hubbard
12,WR,6.6,Jalen Coker,jalen coker
18,RB,6.6,Emari Demercado,emari demercado
9,WR,6.59,Dyami Brown,dyami brown
3,RB,6.59,Jeremy McNichols,jeremy mcnichols
4,WR,6.58,Hunter Renfrow,hunter renfrow
7,TE,6.58,Cade Otton,cade otton
13,WR,6.58,Darius Slayton,darius slayton
2,TE,6.58,Zach Ertz,zach ertz
12,WR,6.58,Cedric Tillman,cedric tillman
7,RB,6.58,Kareem Hunt,kareem hunt
4,WR,6.58,Joshua Palmer,joshua palmer
14,WR,6.57,Tyler Lockett,tyler lockett
2,TE,6.57,Kyle Pitts,kyle pitts
15,WR,6.57,Troy Franklin,troy franklin
13,WR,6.57,Jerry Jeudy,jerry jeudy
18,RB,6.57,Brashard Smith,brashard smith
2,TE,6.57,Evan Engram,evan engram
3,WR,6.57,Dontayvion Wicks,dontayvion wicks
4,TE,6.56,Kyle Pitts,kyle pitts
11,TE,6.56,Jonnu Smith,jonnu smith
8,TE,6.55,Theo Johnson,theo johnson
8,RB,6.54,Samaje Perine,samaje perine
11,WR,6.54,Marvin Mims,marvin mims
12,TE,6.54,Colston Loveland,colston loveland
10,WR,6.53,Christian Watson,christian watson
10,WR,6.53,DeMario Douglas,demario douglas
8,WR,6.52,Jaylin Noel,jaylin noel
12,TE,6.52,Brenton Strange,brenton strange
14,WR,6.52,Pat Bryant,pat bryant
2,WR,6.51,DeMario Douglas,demario douglas
15,WR,6.5,Tyler Lockett,tyler lockett
14,WR,6.5,Romeo Doubs,romeo doubs
11,RB,6.5,Kyle Monangai,kyle monangai
6,RB,6.49,Isiah Pacheco,isiah pacheco
3,WR,6.49,Kayshon Boutte,kayshon boutte
8,RB,6.48,Justice Hill,justice hill
13,TE,6.47,AJ Barner,aj barner
2,WR,6.47,Rashod Bateman,rashod bateman
4,RB,6.47,Tyler Allgeier,tyler allgeier
12,RB,6.47,Michael Carter,michael carter
7,WR,6.46,Josh Reynolds,josh reynolds
6,RB,6.46,Tyler Allgeier,tyler allgeier
6,TE,6.46,Jake Tonges,jake tonges
18,WR,6.46,Malik Washington,malik washington
3,RB,6.46,RJ Harvey,rj harvey
9,RB,6.46,Nick Chubb,nick chubb
7,RB,6.46,RJ Harvey,rj harvey
7,WR,6.46,Jaylin Lane,jaylin lane
13,RB,6.45,Jordan Mason,jordan mason
12,WR,6.45,Van Jefferson,van jefferson
12,WR,6.45,DeAndre Hopkins,deandre hopkins
13,WR,6.45,Rashid Shaheed,rashid shaheed
4,TE,6.45,Jonnu Smith,jonnu smith
6,WR,6.44,Isaiah Bond,isaiah bond
12,RB,6.44,Kyle Monangai,kyle monangai
10,TE,6.44,Evan Engram,evan engram
4,TE,6.43,Chig Okonkwo,chig okonkwo
14,TE,6.43,T.J. Hockenson,tj hockenson
8,WR,6.42,Matthew Golden,matthew golden
10,TE,6.42,David Njoku,david njoku
8,WR,6.42,Alec Pierce,alec pierce
13,TE,6.42,Darren Waller,darren waller
5,WR,6.41,Demarcus Robinson,demarcus robinson
5,WR,6.4,Marvin Mims,marvin mims
13,WR,6.4,Greg Dortch,greg dortch
17,RB,6.4,Jeremy McNichols,jeremy mcnichols
13,RB,6.4,Ty Johnson,ty johnson
1,TE,6.4,Pat Freiermuth,pat freiermuth
1,TE,6.39,Hunter Henry,hunter henry
6,WR,6.39,Marquise Brown,marquise brown
12,RB,6.39,Blake Corum,blake corum
8,TE,6.39,David Njoku,david njoku
8,RB,6.38,Isaiah Davis,isaiah davis
15,RB,6.38,Samaje Perine,samaje perine
11,WR,6.38,Olamide Zaccheaus,olamide zaccheaus
1,RB,6.38,Rhamondre Stevenson,rhamondre stevenson
18,WR,6.38,John Metchie,john metchie
