game_id,stadium_id,kickoff_utc,station_id,station_name,temp_f,wind_mph,precip_in,humidity_pct,source
2014_15_JAX_BAL,BAL00,2014-12-14T18:00:00,KDMH0,Baltimore,51.1,,,56.0,meteostat
2014_15_GB_BUF,BUF00,2014-12-14T18:00:00,72528,Buffalo Airport,37.9,10.3,,89.0,meteostat
2014_15_TB_CAR,CAR00,2014-12-14T18:00:00,72314,Charlotte/Douglas International Airport,57.9,0.0,0.0,25.0,meteostat
2014_15_CIN_CLE,CLE00,2014-12-14T18:00:00,KBKL0,Brookville / Old Chinatown,45.0,4.7,0.0,90.0,meteostat
2014_15_OAK_KC,KAN00,2014-12-14T18:00:00,KMKC0,Kansas City / Harlem,61.0,13.9,0.0,72.0,meteostat
2014_15_MIA_NE,BOS00,2014-12-14T18:00:00,KOWD0,Norwood,44.1,8.1,0.0,53.0,meteostat
2014_15_WAS_NYG,NYC01,2014-12-14T18:00:00,KTEB0,Teterboro,44.1,11.4,0.0,58.0,meteostat
2014_15_DEN_SD,SDG00,2014-12-14T21:05:00,72290,San Diego International Airport,63.0,10.3,0.0,54.0,meteostat
2014_15_NYJ_TEN,NAS00,2014-12-14T21:05:00,72327,Nashville Airport,51.1,0.0,0.0,68.0,meteostat
2014_15_SF_SEA,SEA00,2014-12-14T21:25:00,KBFI0,Seattle / South Park,51.1,5.8,0.0,63.0,meteostat
2014_15_DAL_PHI,PHI00,2014-12-15T01:30:00,72408,Philadelphia International Airport,46.0,10.3,0.0,58.0,meteostat
2014_15_NO_CHI,CHI98,2014-12-16T01:30:00,72534,Chicago Midway Airport,44.1,9.2,0.01,89.0,meteostat
2014_16_TEN_JAX,JAX00,2014-12-19T01:25:00,74782,Jacksonville / Hatch Road Mobile Home Park,54.0,3.4,0.0,72.0,meteostat
2014_16_PHI_WAS,WAS00,2014-12-20T21:25:00,KCGS0,College Park / Lakeland,37.4,0.0,,56.0,meteostat
2014_16_SD_SF,SFO01,2014-12-21T01:25:00,KSJC0,San Jose / Santa Clara Trailer Village,61.0,0.0,0.0,67.0,meteostat
2014_16_CLE_CAR,CAR00,2014-12-21T18:00:00,72314,Charlotte/Douglas International Airport,48.0,3.4,0.0,58.0,meteostat
2014_16_DET_CHI,CHI98,2014-12-21T18:00:00,72534,Chicago Midway Airport,36.0,10.3,0.0,73.0,meteostat
2014_16_MIN_MIA,MIA00,2014-12-21T18:00:00,KHWO0,Hollywood / Pembroke Pines,79.0,9.2,0.0,58.0,meteostat
2014_16_NE_NYJ,NYC01,2014-12-21T18:00:00,KTEB0,Teterboro,34.0,5.8,0.0,75.0,meteostat
2014_16_KC_PIT,PIT00,2014-12-21T18:00:00,72520,Greater Pittsburgh International,32.0,3.4,0.0,64.0,meteostat
2014_16_GB_TB,TAM00,2014-12-21T18:00:00,72211,Tampa International Airport,77.0,4.7,0.0,60.0,meteostat
2014_16_BUF_OAK,OAK00,2014-12-21T21:25:00,72493,Metro Oakland International  Airport,62.1,8.1,0.0,86.0,meteostat
2014_16_DEN_CIN,CIN00,2014-12-23T01:30:00,KLUK0,Cincinnati / Columbia,46.9,4.7,0.0,71.0,meteostat
2014_17_CLE_BAL,BAL00,2014-12-28T18:00:00,KDMH0,Baltimore,57.9,,,53.0,meteostat
2014_17_SD_KC,KAN00,2014-12-28T18:00:00,KMKC0,Kansas City / Harlem,35.1,8.1,0.0,52.0,meteostat
2014_17_NYJ_MIA,MIA00,2014-12-28T18:00:00,KHWO0,Hollywood / Pembroke Pines,82.9,11.4,0.0,58.0,meteostat
2014_17_CHI_MIN,MIN98,2014-12-28T18:00:00,KSTP0,Saint Paul,19.9,0.0,0.0,74.0,meteostat
2014_17_BUF_NE,BOS00,2014-12-28T18:00:00,KOWD0,Norwood,51.1,11.4,0.0,71.0,meteostat
2014_17_PHI_NYG,NYC01,2014-12-28T18:00:00,KTEB0,Teterboro,48.0,5.8,0.0,83.0,meteostat
2014_17_NO_TB,TAM00,2014-12-28T18:00:00,72211,Tampa International Airport,77.0,10.3,0.0,69.0,meteostat
2014_17_IND_TEN,NAS00,2014-12-28T18:00:00,72327,Nashville Airport,41.0,7.0,,93.0,meteostat
2014_17_DAL_WAS,WAS00,2014-12-28T18:00:00,KCGS0,College Park / Lakeland,59.0,9.2,,51.0,meteostat
2014_17_OAK_DEN,DEN00,2014-12-28T21:25:00,KBJC0,Denver / Broomfield / Countryside,35.6,17.2,,38.0,meteostat
2014_17_DET_GB,GNB00,2014-12-28T21:25:00,72645,Austin Straubel International  Airport,27.0,9.2,0.0,68.0,meteostat
2014_17_STL_SEA,SEA00,2014-12-28T21:25:00,KBFI0,Seattle / South Park,45.0,3.4,,80.0,meteostat
2014_17_ARI_SF,SFO01,2014-12-28T21:25:00,KSJC0,San Jose / Santa Clara Trailer Village,53.1,5.8,0.0,52.0,meteostat
2014_17_CIN_PIT,PIT00,2014-12-29T01:30:00,72520,Greater Pittsburgh International,36.0,5.8,0.0,79.0,meteostat
2015_01_PIT_NE,BOS00,2015-09-11T00:30:00,KOWD0,Norwood,64.9,7.0,0.05,93.0,meteostat
2015_01_IND_BUF,BUF00,2015-09-13T17:00:00,72528,Buffalo Airport,55.9,15.0,,75.0,meteostat
2015_01_GB_CHI,CHI98,2015-09-13T17:00:00,72534,Chicago Midway Airport,68.0,13.9,0.0,40.0,meteostat
2015_01_CAR_JAX,JAX00,2015-09-13T17:00:00,74782,Jacksonville / Hatch Road Mobile Home Park,79.0,3.4,0.0,52.0,meteostat
2015_01_CLE_NYJ,NYC01,2015-09-13T17:00:00,KTEB0,Teterboro,77.0,13.9,0.0,48.0,meteostat
2015_01_MIA_WAS,WAS00,2015-09-13T17:00:00,KCGS0,College Park / Lakeland,69.8,4.7,,49.0,meteostat
2015_01_DET_SD,SDG00,2015-09-13T20:05:00,72290,San Diego International Airport,82.9,7.0,0.0,51.0,meteostat
2015_01_BAL_DEN,DEN00,2015-09-13T20:25:00,KBJC0,Denver / Broomfield / Countryside,89.6,21.9,,10.0,meteostat
2015_01_CIN_OAK,OAK00,2015-09-13T20:25:00,72493,Metro Oakland International  Airport,73.9,9.2,0.0,57.0,meteostat
2015_01_TEN_TB,TAM00,2015-09-13T20:25:00,72211,Tampa International Airport,82.9,8.1,0.0,68.0,meteostat
2015_01_MIN_SF,SFO01,2015-09-15T02:20:00,KSJC0,San Jose / Santa Clara Trailer Village,69.1,7.0,0.0,66.0,meteostat
2015_02_DEN_KC,KAN00,2015-09-18T00:25:00,KMKC0,Kansas City / Harlem,87.1,12.7,0.0,59.0,meteostat
2015_02_NE_BUF,BUF00,2015-09-20T17:00:00,72528,Buffalo Airport,64.0,8.1,0.0,48.0,meteostat
2015_02_HOU_CAR,CAR00,2015-09-20T17:00:00,72314,Charlotte/Douglas International Airport,84.9,0.0,0.0,42.0,meteostat
2015_02_ARI_CHI,CHI98,2015-09-20T17:00:00,72534,Chicago Midway Airport,69.1,9.2,0.0,47.0,meteostat
2015_02_SD_CIN,CIN00,2015-09-20T17:00:00,KLUK0,Cincinnati / Columbia,71.1,9.2,,49.0,meteostat
2015_02_TEN_CLE,CLE00,2015-09-20T17:00:00,KBKL0,Brookville / Old Chinatown,66.9,11.4,0.0,54.0,meteostat
2015_02_DET_MIN,MIN98,2015-09-20T17:00:00,KSTP0,Saint Paul,66.0,11.4,0.0,56.0,meteostat
2015_02_ATL_NYG,NYC01,2015-09-20T17:00:00,KTEB0,Teterboro,75.9,8.1,0.0,40.0,meteostat
2015_02_SF_PIT,PIT00,2015-09-20T17:00:00,72520,Greater Pittsburgh International,66.9,9.2,0.0,49.0,meteostat
2015_02_STL_WAS,WAS00,2015-09-20T17:00:00,KCGS0,College Park / Lakeland,71.6,5.8,,57.0,meteostat
2015_02_MIA_JAX,JAX00,2015-09-20T20:05:00,74782,Jacksonville / Hatch Road Mobile Home Park,89.1,7.0,0.0,45.0,meteostat
2015_02_BAL_OAK,OAK00,2015-09-20T20:05:00,72493,Metro Oakland International  Airport,82.9,8.1,0.0,28.0,meteostat
2015_02_DAL_PHI,PHI00,2015-09-20T20:25:00,72408,Philadelphia International Airport,79.0,15.0,0.0,36.0,meteostat
2015_02_SEA_GB,GNB00,2015-09-21T00:30:00,72645,Austin Straubel International  Airport,62.1,8.1,0.0,65.0,meteostat
2015_03_WAS_NYG,NYC01,2015-09-25T00:25:00,KTEB0,Teterboro,71.1,3.4,0.0,61.0,meteostat
2015_03_CIN_BAL,BAL00,2015-09-27T17:00:00,KDMH0,Baltimore,71.1,,0.0,61.0,meteostat
2015_03_NO_CAR,CAR00,2015-09-27T17:00:00,72314,Charlotte/Douglas International Airport,66.9,9.2,,90.0,meteostat
2015_03_OAK_CLE,CLE00,2015-09-27T17:00:00,KBKL0,Brookville / Old Chinatown,75.0,11.4,0.0,52.0,meteostat
2015_03_SD_MIN,MIN98,2015-09-27T17:00:00,KSTP0,Saint Paul,75.0,11.4,0.0,55.0,meteostat
2015_03_JAX_NE,BOS00,2015-09-27T17:00:00,KOWD0,Norwood,69.1,3.4,0.0,40.0,meteostat
2015_03_PHI_NYJ,NYC01,2015-09-27T17:00:00,KTEB0,Teterboro,66.9,4.7,0.0,57.0,meteostat
2015_03_IND_TEN,NAS00,2015-09-27T17:00:00,72327,Nashville Airport,75.2,8.1,0.0,69.0,meteostat
2015_03_BUF_MIA,MIA00,2015-09-27T20:25:00,KHWO0,Hollywood / Pembroke Pines,87.1,3.4,0.0,65.0,meteostat
2015_03_CHI_SEA,SEA00,2015-09-27T20:25:00,KBFI0,Seattle / South Park,62.1,4.7,0.0,56.0,meteostat
2015_03_KC_GB,GNB00,2015-09-29T00:30:00,72645,Austin Straubel International  Airport,66.9,5.8,0.04,93.0,meteostat
2015_04_BAL_PIT,PIT00,2015-10-02T00:25:00,72520,Greater Pittsburgh International,60.1,4.7,0.0,69.0,meteostat
2015_04_NYJ_MIA,LON00,2015-10-04T13:30:00,03672,Northolt,64.4,4.7,,53.0,meteostat
2015_04_NYG_BUF,BUF00,2015-10-04T17:00:00,72528,Buffalo Airport,59.0,7.0,0.0,64.0,meteostat
2015_04_OAK_CHI,CHI98,2015-10-04T17:00:00,72534,Chicago Midway Airport,55.9,13.9,0.0,75.0,meteostat
2015_04_KC_CIN,CIN00,2015-10-04T17:00:00,KLUK0,Cincinnati / Columbia,69.1,9.2,0.0,66.0,meteostat
2015_04_JAX_IND,IND00,2015-10-04T17:00:00,72438,Indianapolis International  Airport,66.0,10.3,0.0,65.0,meteostat
2015_04_CAR_TB,TAM00,2015-10-04T17:00:00,72211,Tampa International Airport,73.9,0.0,0.01,79.0,meteostat
2015_04_PHI_WAS,WAS00,2015-10-04T17:00:00,KCGS0,College Park / Lakeland,59.0,10.3,,77.0,meteostat
2015_04_CLE_SD,SDG00,2015-10-04T20:05:00,72290,San Diego International Airport,70.0,7.0,0.0,68.0,meteostat
2015_04_MIN_DEN,DEN00,2015-10-04T20:25:00,KBKF0,Denver / Aurora / Side Creek,63.3,7.0,,54.0,meteostat
2015_04_GB_SF,SFO01,2015-10-04T20:25:00,KSJC0,San Jose / Santa Clara Trailer Village,73.9,4.7,0.0,37.0,meteostat
2015_04_DET_SEA,SEA00,2015-10-06T00:30:00,KBFI0,Seattle / South Park,71.1,7.0,0.0,46.0,meteostat
2015_05_CLE_BAL,BAL00,2015-10-11T17:00:00,KDMH0,Baltimore,66.0,,0.0,45.0,meteostat
2015_05_SEA_CIN,CIN00,2015-10-11T17:00:00,KLUK0,Cincinnati / Columbia,68.0,9.2,0.0,52.0,meteostat
2015_05_STL_GB,GNB00,2015-10-11T17:00:00,72645,Austin Straubel International  Airport,69.1,16.1,0.0,59.0,meteostat
2015_05_CHI_KC,KAN00,2015-10-11T17:00:00,KMKC0,Kansas City / Harlem,75.0,9.2,0.0,50.0,meteostat
2015_05_NO_PHI,PHI00,2015-10-11T17:00:00,72408,Philadelphia International Airport,66.0,4.7,0.0,42.0,meteostat
2015_05_JAX_TB,TAM00,2015-10-11T17:00:00,72211,Tampa International Airport,84.9,11.4,0.0,51.0,meteostat
2015_05_BUF_TEN,NAS00,2015-10-11T17:00:00,72327,Nashville Airport,68.0,5.8,0.0,50.0,meteostat
2015_05_DEN_OAK,OAK00,2015-10-11T20:25:00,72493,Metro Oakland International  Airport,72.0,7.0,0.0,57.0,meteostat
2015_05_SF_NYG,NYC01,2015-10-12T00:30:00,KTEB0,Teterboro,61.0,3.4,0.0,60.0,meteostat
2015_05_PIT_SD,SDG00,2015-10-13T00:30:00,72290,San Diego International Airport,89.1,10.3,0.0,42.0,meteostat
2015_06_CIN_BUF,BUF00,2015-10-18T17:00:00,72528,Buffalo Airport,39.9,0.0,,68.0,meteostat
2015_06_DEN_CLE,CLE00,2015-10-18T17:00:00,KBKL0,Brookville / Old Chinatown,46.0,20.8,0.0,53.0,meteostat
2015_06_HOU_JAX,JAX00,2015-10-18T17:00:00,74782,Jacksonville / Hatch Road Mobile Home Park,71.1,17.2,0.0,61.0,meteostat
2015_06_KC_MIN,MIN98,2015-10-18T17:00:00,KSTP0,Saint Paul,57.0,13.9,0.0,42.0,meteostat
2015_06_WAS_NYJ,NYC01,2015-10-18T17:00:00,KTEB0,Teterboro,48.9,17.2,0.0,26.0,meteostat
2015_06_ARI_PIT,PIT00,2015-10-18T17:00:00,72520,Greater Pittsburgh International,41.0,20.8,,67.0,meteostat
2015_06_MIA_TEN,NAS00,2015-10-18T17:00:00,72327,Nashville Airport,57.9,7.0,0.0,28.0,meteostat
2015_06_CAR_SEA,SEA00,2015-10-18T20:05:00,KBFI0,Seattle / South Park,61.0,4.7,,87.0,meteostat
2015_06_SD_GB,GNB00,2015-10-18T20:25:00,72645,Austin Straubel International  Airport,52.0,8.1,0.0,34.0,meteostat
2015_06_BAL_SF,SFO01,2015-10-18T20:25:00,KSJC0,San Jose / Santa Clara Trailer Village,69.1,8.1,0.0,61.0,meteostat
2015_06_NYG_PHI,PHI00,2015-10-20T00:30:00,72408,Philadelphia International Airport,50.0,10.3,0.0,50.0,meteostat
2015_07_SEA_SF,SFO01,2015-10-23T00:25:00,KSJC0,San Jose / Santa Clara Trailer Village,75.0,8.1,0.0,45.0,meteostat
2015_07_BUF_JAX,LON00,2015-10-25T13:30:00,03672,Northolt,53.2,4.7,,66.0,meteostat
2015_07_NO_IND,IND00,2015-10-25T17:00:00,72438,Indianapolis International  Airport,57.0,9.2,0.0,51.0,meteostat
2015_07_PIT_KC,KAN00,2015-10-25T17:00:00,KMKC0,Kansas City / Harlem,61.0,9.2,0.0,48.0,meteostat
2015_07_HOU_MIA,MIA00,2015-10-25T17:00:00,KHWO0,Hollywood / Pembroke Pines,84.0,13.9,0.0,61.0,meteostat
2015_07_NYJ_NE,BOS00,2015-10-25T17:00:00,KOWD0,Norwood,57.9,7.0,,90.0,meteostat
2015_07_ATL_TEN,NAS00,2015-10-25T17:00:00,72327,Nashville Airport,61.0,8.1,0.0,75.0,meteostat
2015_07_TB_WAS,WAS00,2015-10-25T17:00:00,KCGS0,College Park / Lakeland,66.2,3.4,,73.0,meteostat
2015_07_OAK_SD,SDG00,2015-10-25T20:05:00,72290,San Diego International Airport,75.9,0.0,0.0,67.0,meteostat
2015_07_DAL_NYG,NYC01,2015-10-25T20:25:00,KTEB0,Teterboro,71.1,13.9,0.0,41.0,meteostat
2015_07_PHI_CAR,CAR00,2015-10-26T00:30:00,72314,Charlotte/Douglas International Airport,66.0,0.0,0.0,81.0,meteostat
2015_08_MIA_NE,BOS00,2015-10-30T00:25:00,KOWD0,Norwood,61.0,5.8,0.0,48.0,meteostat
2015_08_DET_KC,LON00,2015-11-01T14:30:00,03672,Northolt,51.6,2.2,,99.0,meteostat
2015_08_SD_BAL,BAL00,2015-11-01T18:00:00,KDMH0,Baltimore,64.0,,0.0,70.0,meteostat
2015_08_MIN_CHI,CHI98,2015-11-01T18:00:00,72534,Chicago Midway Airport,62.1,15.0,0.0,42.0,meteostat
2015_08_ARI_CLE,CLE00,2015-11-01T18:00:00,KBKL0,Brookville / Old Chinatown,64.9,19.7,0.0,40.0,meteostat
2015_08_CIN_PIT,PIT00,2015-11-01T18:00:00,72520,Greater Pittsburgh International,63.0,11.4,0.0,50.0,meteostat
2015_08_NYJ_OAK,OAK00,2015-11-01T21:05:00,72493,Metro Oakland International  Airport,68.0,8.1,0.0,70.0,meteostat
2015_08_GB_DEN,DEN00,2015-11-02T01:30:00,KBJC0,Denver / Broomfield / Countryside,60.8,9.2,,22.0,meteostat
2015_08_IND_CAR,CAR00,2015-11-03T01:30:00,72314,Charlotte/Douglas International Airport,64.9,7.0,0.03,90.0,meteostat
2015_09_CLE_CIN,CIN00,2015-11-06T01:25:00,KLUK0,Cincinnati / Columbia,66.9,3.4,0.0,73.0,meteostat
2015_09_MIA_BUF,BUF00,2015-11-08T18:00:00,72528,Buffalo Airport,48.9,9.2,0.0,54.0,meteostat
2015_09_GB_CAR,CAR00,2015-11-08T18:00:00,72314,Charlotte/Douglas International Airport,55.0,9.2,0.0,45.0,meteostat
2015_09_STL_MIN,MIN98,2015-11-08T18:00:00,KSTP0,Saint Paul,57.0,17.2,0.0,40.0,meteostat
2015_09_WAS_NE,BOS00,2015-11-08T18:00:00,KOWD0,Norwood,55.9,11.4,0.0,31.0,meteostat
2015_09_JAX_NYJ,NYC01,2015-11-08T18:00:00,KTEB0,Teterboro,57.0,5.8,0.0,34.0,meteostat
2015_09_OAK_PIT,PIT00,2015-11-08T18:00:00,72520,Greater Pittsburgh International,48.9,0.0,0.0,44.0,meteostat
2015_09_ATL_SF,SFO01,2015-11-08T21:05:00,KSJC0,San Jose / Santa Clara Trailer Village,57.0,0.0,0.03,90.0,meteostat
2015_09_NYG_TB,TAM00,2015-11-08T21:05:00,72211,Tampa International Airport,82.0,10.3,,82.0,meteostat
2015_09_DEN_IND,IND00,2015-11-08T21:25:00,72438,Indianapolis International  Airport,54.0,9.2,0.0,35.0,meteostat
2015_09_CHI_SD,SDG00,2015-11-10T01:30:00,72290,San Diego International Airport,64.9,8.1,0.0,56.0,meteostat
2015_10_BUF_NYJ,NYC01,2015-11-13T01:25:00,KTEB0,Teterboro,59.0,8.1,0.0,81.0,meteostat
2015_10_JAX_BAL,BAL00,2015-11-15T18:00:00,KDMH0,Baltimore,63.0,,0.0,27.0,meteostat
2015_10_DET_GB,GNB00,2015-11-15T18:00:00,72645,Austin Straubel International  Airport,55.0,10.3,0.0,59.0,meteostat
2015_10_MIA_PHI,PHI00,2015-11-15T18:00:00,72408,Philadelphia International Airport,60.1,12.7,0.0,30.0,meteostat
2015_10_CLE_PIT,PIT00,2015-11-15T18:00:00,72520,Greater Pittsburgh International,57.9,12.7,0.0,33.0,meteostat
2015_10_DAL_TB,TAM00,2015-11-15T18:00:00,72211,Tampa International Airport,78.1,10.3,0.0,54.0,meteostat
2015_10_CAR_TEN,NAS00,2015-11-15T18:00:00,72327,Nashville Airport,57.9,0.0,0.0,27.0,meteostat
2015_10_NO_WAS,WAS00,2015-11-15T18:00:00,KCGS0,College Park / Lakeland,60.8,4.7,,29.0,meteostat
2015_10_MIN_OAK,OAK00,2015-11-15T21:05:00,72493,Metro Oakland International  Airport,59.0,31.1,,60.0,meteostat
2015_10_KC_DEN,DEN00,2015-11-15T21:25:00,KBKF0,Denver / Aurora / Side Creek,62.8,2.2,,9.0,meteostat
2015_10_NE_NYG,NYC01,2015-11-15T21:25:00,KTEB0,Teterboro,59.0,12.7,0.0,32.0,meteostat
2015_10_ARI_SEA,SEA00,2015-11-16T01:30:00,KBFI0,Seattle / South Park,46.0,0.0,0.0,71.0,meteostat
2015_10_HOU_CIN,CIN00,2015-11-17T01:30:00,KLUK0,Cincinnati / Columbia,48.9,0.0,,90.0,meteostat
2015_11_TEN_JAX,JAX00,2015-11-20T01:25:00,74782,Jacksonville / Hatch Road Mobile Home Park,73.0,4.7,0.0,90.0,meteostat
2015_11_STL_BAL,BAL00,2015-11-22T18:00:00,KDMH0,Baltimore,46.9,,0.0,40.0,meteostat
2015_11_WAS_CAR,CAR00,2015-11-22T18:00:00,72314,Charlotte/Douglas International Airport,53.1,12.7,0.0,44.0,meteostat
2015_11_DEN_CHI,CHI98,2015-11-22T18:00:00,72534,Chicago Midway Airport,25.0,9.2,0.0,68.0,meteostat
2015_11_DAL_MIA,MIA00,2015-11-22T18:00:00,KHWO0,Hollywood / Pembroke Pines,73.9,10.3,0.28,91.0,meteostat
2015_11_TB_PHI,PHI00,2015-11-22T18:00:00,72408,Philadelphia International Airport,48.9,11.4,0.0,36.0,meteostat
2015_11_KC_SD,SDG00,2015-11-22T21:05:00,72290,San Diego International Airport,82.9,9.2,0.0,15.0,meteostat
2015_11_GB_MIN,MIN98,2015-11-22T21:25:00,KSTP0,Saint Paul,33.1,10.3,0.0,58.0,meteostat
2015_11_SF_SEA,SEA00,2015-11-22T21:25:00,KBFI0,Seattle / South Park,50.0,5.8,0.0,50.0,meteostat
2015_11_BUF_NE,BOS00,2015-11-24T01:30:00,KOWD0,Norwood,30.0,4.7,0.0,39.0,meteostat
2015_12_CHI_GB,GNB00,2015-11-27T01:30:00,72645,Austin Straubel International  Airport,39.0,18.3,0.06,92.0,meteostat
2015_12_STL_CIN,CIN00,2015-11-29T18:00:00,KLUK0,Cincinnati / Columbia,45.0,9.2,0.0,82.0,meteostat
2015_12_SD_JAX,JAX00,2015-11-29T18:00:00,74782,Jacksonville / Hatch Road Mobile Home Park,73.9,10.3,0.0,57.0,meteostat
2015_12_BUF_KC,KAN00,2015-11-29T18:00:00,KMKC0,Kansas City / Harlem,37.0,10.3,0.01,89.0,meteostat
2015_12_MIA_NYJ,NYC01,2015-11-29T18:00:00,KTEB0,Teterboro,48.9,5.8,0.0,33.0,meteostat
2015_12_OAK_TEN,NAS00,2015-11-29T18:00:00,72327,Nashville Airport,59.0,7.0,0.01,90.0,meteostat
2015_12_NYG_WAS,WAS00,2015-11-29T18:00:00,KCGS0,College Park / Lakeland,46.4,3.4,,93.0,meteostat
2015_12_ARI_SF,SFO01,2015-11-29T21:05:00,KSJC0,San Jose / Santa Clara Trailer Village,55.9,0.0,0.0,35.0,meteostat
2015_12_PIT_SEA,SEA00,2015-11-29T21:25:00,KBFI0,Seattle / South Park,37.9,0.0,0.0,79.0,meteostat
2015_12_NE_DEN,DEN00,2015-11-30T01:30:00,KBKF0,Denver / Aurora / Side Creek,21.4,4.7,,88.0,meteostat
2015_12_BAL_CLE,CLE00,2015-12-01T01:30:00,KBKL0,Brookville / Old Chinatown,44.1,8.1,0.0,60.0,meteostat
2015_13_HOU_BUF,BUF00,2015-12-06T18:00:00,72528,Buffalo Airport,45.0,9.2,0.0,70.0,meteostat
2015_13_SF_CHI,CHI98,2015-12-06T18:00:00,72534,Chicago Midway Airport,46.9,5.8,0.0,58.0,meteostat
2015_13_CIN_CLE,CLE00,2015-12-06T18:00:00,KBKL0,Brookville / Old Chinatown,48.0,5.8,0.0,58.0,meteostat
2015_13_BAL_MIA,MIA00,2015-12-06T18:00:00,KHWO0,Hollywood / Pembroke Pines,82.0,16.1,0.0,65.0,meteostat
2015_13_SEA_MIN,MIN98,2015-12-06T18:00:00,KSTP0,Saint Paul,37.9,3.4,0.0,89.0,meteostat
2015_13_NYJ_NYG,NYC01,2015-12-06T18:00:00,KTEB0,Teterboro,51.1,8.1,0.0,50.0,meteostat
2015_13_ATL_TB,TAM00,2015-12-06T18:00:00,72211,Tampa International Airport,79.0,11.4,0.0,56.0,meteostat
2015_13_JAX_TEN,NAS00,2015-12-06T18:00:00,72327,Nashville Airport,59.0,4.7,0.0,42.0,meteostat
2015_13_KC_OAK,OAK00,2015-12-06T21:05:00,72493,Metro Oakland International  Airport,60.1,0.0,,78.0,meteostat
2015_13_DEN_SD,SDG00,2015-12-06T21:05:00,72290,San Diego International Airport,73.9,11.4,0.0,20.0,meteostat
2015_13_PHI_NE,BOS00,2015-12-06T21:25:00,KOWD0,Norwood,54.0,4.7,0.0,40.0,meteostat
2015_13_IND_PIT,PIT00,2015-12-07T01:30:00,72520,Greater Pittsburgh International,36.0,0.0,0.0,85.0,meteostat
2015_13_DAL_WAS,WAS00,2015-12-08T01:30:00,KCGS0,College Park / Lakeland,41.0,0.0,,75.0,meteostat
2015_14_MIN_ARI,PHO00,2015-12-11T01:25:00,KLUF0,Phoenix / Glendale / Webb,65.3,3.4,,41.0,meteostat
2015_14_SEA_BAL,BAL00,2015-12-13T18:00:00,KDMH0,Baltimore,66.0,,0.0,68.0,meteostat
2015_14_ATL_CAR,CAR00,2015-12-13T18:00:00,72314,Charlotte/Douglas International Airport,69.1,10.3,0.0,57.0,meteostat
2015_14_WAS_CHI,CHI98,2015-12-13T18:00:00,72534,Chicago Midway Airport,63.0,13.9,0.0,75.0,meteostat
2015_14_PIT_CIN,CIN00,2015-12-13T18:00:00,KLUK0,Cincinnati / Columbia,62.1,4.7,0.0,78.0,meteostat
2015_14_SF_CLE,CLE00,2015-12-13T18:00:00,KBKL0,Brookville / Old Chinatown,64.9,10.3,0.0,73.0,meteostat
2015_14_IND_JAX,JAX00,2015-12-13T18:00:00,74782,Jacksonville / Hatch Road Mobile Home Park,79.0,12.7,0.0,65.0,meteostat
2015_14_SD_KC,KAN00,2015-12-13T18:00:00,KMKC0,Kansas City / Harlem,60.1,3.4,0.02,96.0,meteostat
2015_14_TEN_NYJ,NYC01,2015-12-13T18:00:00,KTEB0,Teterboro,66.0,5.8,0.0,56.0,meteostat
2015_14_BUF_PHI,PHI00,2015-12-13T18:00:00,72408,Philadelphia International Airport,70.0,4.7,0.0,59.0,meteostat
2015_14_NO_TB,TAM00,2015-12-13T18:00:00,72211,Tampa International Airport,82.9,8.1,0.0,51.0,meteostat
2015_14_OAK_DEN,DEN00,2015-12-13T21:05:00,KBKF0,Denver / Aurora / Side Creek,37.9,7.0,,48.0,meteostat
2015_14_DAL_GB,GNB00,2015-12-13T21:25:00,72645,Austin Straubel International  Airport,53.1,8.1,0.05,100.0,meteostat
2015_14_NYG_MIA,MIA00,2015-12-15T01:30:00,KHWO0,Hollywood / Pembroke Pines,77.0,4.7,0.0,79.0,meteostat
2015_15_KC_BAL,BAL00,2015-12-20T18:00:00,KDMH0,Baltimore,44.1,,0.0,31.0,meteostat
2015_15_ATL_JAX,JAX00,2015-12-20T18:00:00,74782,Jacksonville / Hatch Road Mobile Home Park,66.9,9.2,0.0,59.0,meteostat
2015_15_CHI_MIN,MIN98,2015-12-20T18:00:00,KSTP0,Saint Paul,37.9,3.4,0.0,76.0,meteostat
2015_15_TEN_NE,BOS00,2015-12-20T18:00:00,KOWD0,Norwood,41.0,10.3,0.0,39.0,meteostat
2015_15_CAR_NYG,NYC01,2015-12-20T18:00:00,KTEB0,Teterboro,43.0,8.1,0.0,35.0,meteostat
2015_15_BUF_WAS,WAS00,2015-12-20T18:00:00,KCGS0,College Park / Lakeland,44.6,3.4,,29.0,meteostat
2015_15_GB_OAK,OAK00,2015-12-20T21:05:00,72493,Metro Oakland International  Airport,52.0,19.7,0.0,71.0,meteostat
2015_15_CLE_SEA,SEA00,2015-12-20T21:05:00,KBFI0,Seattle / South Park,48.9,8.1,0.0,54.0,meteostat
2015_15_DEN_PIT,PIT00,2015-12-20T21:25:00,72520,Greater Pittsburgh International,39.9,5.8,0.0,34.0,meteostat
2015_15_MIA_SD,SDG00,2015-12-20T21:25:00,72290,San Diego International Airport,62.1,10.3,0.0,42.0,meteostat
2015_15_CIN_SF,SFO01,2015-12-20T21:25:00,KSJC0,San Jose / Santa Clara Trailer Village,52.0,13.9,0.0,63.0,meteostat
2015_15_ARI_PHI,PHI00,2015-12-21T01:30:00,72408,Philadelphia International Airport,37.0,4.7,0.0,52.0,meteostat
